Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.605,10903400.0,-90.226
1200.0,13.789,9546050.0,-82.778
1250.0,13.584,9301070.0,-82.957
1500.0,12.776,8288940.0,-85.281
1600.0,13.079,7602840.0,-87.704
1660.0,13.277,7213570.0,-88.805
2000.0,14.467,5501980.0,-90.591
2400.0,14.487,4578660.0,-89.525
2500.0,14.519,4384130.0,-89.3
3000.0,14.369,3691130.0,-91.394
3200.0,14.348,3465520.0,-90.828
3330.0,14.351,3330110.0,-90.488
4000.0,14.487,2746160.0,-89.236
4800.0,14.453,2294510.0,-89.291
5000.0,14.443,2203670.0,-89.31
6000.0,14.509,1828040.0,-89.434
6400.0,14.487,1716330.0,-89.425
6660.0,14.474,1650890.0,-89.419
8000.0,14.418,1379590.0,-89.409
9600.0,14.4,1151370.0,-89.711
10000.0,14.397,1105470.0,-89.799
12000.0,14.357,923754.0,-89.562
12500.0,14.366,886258.0,-89.572
15000.0,14.4,736785.0,-89.622
16000.0,14.391,691159.0,-89.53
16600.0,14.386,666416.0,-89.475
20000.0,14.37,553696.0,-89.16
24000.0,14.324,462918.0,-89.379
25000.0,14.315,444691.0,-89.439
30000.0,14.363,369340.0,-89.341
32000.0,14.335,346932.0,-89.556
33300.0,14.324,333662.0,-89.71
40000.0,14.352,277227.0,-90.543
48000.0,14.3,231872.0,-89.698
50000.0,14.3,222573.0,-89.505
60000.0,14.246,186181.0,-89.334
64000.0,14.238,174643.0,-89.317
66600.0,14.233,167886.0,-89.307
80000.0,14.21,139991.0,-89.263
96000.0,14.195,116792.0,-89.282
100000.0,14.192,112137.0,-89.278
120000.0,14.171,93590.8,-89.27
125000.0,14.171,89845.8,-89.26
150000.0,14.169,74878.5,-89.223
160000.0,14.152,70284.8,-89.207
166000.0,14.142,67789.8,-89.197
200000.0,14.097,56447.9,-89.145
240000.0,14.078,47101.6,-89.13
250000.0,14.074,45230.0,-89.126
300000.0,14.045,37769.2,-89.108
320000.0,14.046,35406.9,-89.117
333000.0,14.046,34024.2,-89.121
400000.0,14.046,28324.1,-89.151
480000.0,14.026,23637.0,-89.06
500000.0,14.022,22697.6,-89.038
600000.0,14.007,18934.9,-89.037
640000.0,14.01,17748.3,-89.037
666000.0,14.011,17053.9,-89.034
800000.0,14.022,14186.5,-89.028
960000.0,14.04,11806.4,-88.984
1000000.0,14.327,11107.2,-88.99
