Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.13,11256300.0,-90.238
1200.0,13.316,9880220.0,-82.504
1250.0,13.12,9626510.0,-82.717
1500.0,12.302,8578980.0,-85.198
1600.0,12.611,7880430.0,-87.633
1660.0,12.821,7478400.0,-88.759
2000.0,14.006,5684170.0,-90.627
2400.0,14.037,4730500.0,-89.514
2500.0,14.055,4529610.0,-89.277
3000.0,13.902,3814780.0,-91.448
3200.0,13.882,3581650.0,-90.867
3330.0,13.887,3441560.0,-90.513
4000.0,14.023,2837460.0,-89.203
4800.0,13.985,2370930.0,-89.274
5000.0,13.978,2277070.0,-89.292
6000.0,14.045,1888540.0,-89.424
6400.0,14.023,1773310.0,-89.414
6660.0,14.008,1705650.0,-89.408
8000.0,13.952,1425580.0,-89.4
9600.0,13.935,1189650.0,-89.722
10000.0,13.931,1142320.0,-89.799
12000.0,13.892,954587.0,-89.553
12500.0,13.902,915867.0,-89.566
15000.0,13.937,761315.0,-89.618
16000.0,13.928,714204.0,-89.524
16600.0,13.922,688629.0,-89.466
20000.0,13.907,572151.0,-89.141
24000.0,13.861,478416.0,-89.369
25000.0,13.852,459562.0,-89.432
30000.0,13.9,381638.0,-89.331
32000.0,13.873,358507.0,-89.553
33300.0,13.861,344804.0,-89.712
40000.0,13.889,286456.0,-90.574
48000.0,13.838,239614.0,-89.7
50000.0,13.839,230007.0,-89.502
60000.0,13.785,192419.0,-89.326
64000.0,13.776,180493.0,-89.309
66600.0,13.771,173516.0,-89.298
80000.0,13.749,144686.0,-89.254
96000.0,13.734,120707.0,-89.274
100000.0,13.732,115895.0,-89.27
120000.0,13.71,96732.0,-89.263
125000.0,13.71,92860.1,-89.252
150000.0,13.709,77389.3,-89.214
160000.0,13.692,72643.6,-89.198
166000.0,13.682,70065.5,-89.187
200000.0,13.637,58347.4,-89.137
240000.0,13.619,48687.9,-89.12
250000.0,13.615,46753.9,-89.116
300000.0,13.586,39042.8,-89.098
320000.0,13.587,36601.2,-89.107
333000.0,13.588,35170.8,-89.111
400000.0,13.589,29277.0,-89.141
480000.0,13.568,24434.4,-89.05
500000.0,13.564,23463.5,-89.028
600000.0,13.549,19574.8,-89.027
640000.0,13.551,18348.4,-89.028
666000.0,13.553,17630.4,-89.025
800000.0,13.562,14666.4,-89.02
960000.0,13.58,12206.2,-88.975
1000000.0,13.866,11476.2,-88.983
