Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.619,10188400.0,-90.207
1200.0,14.796,8905730.0,-83.314
1250.0,14.603,8662170.0,-83.463
1500.0,13.767,7667590.0,-85.61
1600.0,14.085,7053180.0,-87.877
1660.0,14.308,6708350.0,-88.85
2000.0,15.477,5142320.0,-90.576
2400.0,15.521,4276490.0,-89.512
2500.0,15.533,4097480.0,-89.343
3000.0,15.381,3447520.0,-91.298
3200.0,15.366,3236790.0,-90.768
3330.0,15.367,3110120.0,-90.454
4000.0,15.501,2566260.0,-89.274
4800.0,15.467,2143570.0,-89.32
5000.0,15.459,2058810.0,-89.343
6000.0,15.526,1708500.0,-89.461
6400.0,15.503,1604000.0,-89.447
6660.0,15.489,1542660.0,-89.439
8000.0,15.435,1289070.0,-89.43
9600.0,15.413,1075690.0,-89.713
10000.0,15.412,1032730.0,-89.782
12000.0,15.37,862826.0,-89.555
12500.0,15.379,827883.0,-89.566
15000.0,15.412,688400.0,-89.607
16000.0,15.403,645783.0,-89.519
16600.0,15.397,622650.0,-89.468
20000.0,15.38,517338.0,-89.169
24000.0,15.332,432499.0,-89.367
25000.0,15.323,415434.0,-89.423
30000.0,15.369,345160.0,-89.327
32000.0,15.341,324189.0,-89.526
33300.0,15.329,311793.0,-89.669
40000.0,15.355,259115.0,-90.444
48000.0,15.3,216705.0,-89.648
50000.0,15.301,208023.0,-89.468
60000.0,15.244,173992.0,-89.306
64000.0,15.234,163214.0,-89.287
66600.0,15.229,156902.0,-89.277
80000.0,15.203,130842.0,-89.232
96000.0,15.185,109166.0,-89.247
100000.0,15.182,104820.0,-89.243
120000.0,15.158,87493.0,-89.236
125000.0,15.157,83993.0,-89.227
150000.0,15.153,70012.9,-89.189
160000.0,15.135,65716.8,-89.173
166000.0,15.125,63381.6,-89.163
200000.0,15.076,52776.5,-89.114
240000.0,15.055,44041.7,-89.098
250000.0,15.051,42293.3,-89.094
300000.0,15.019,35317.6,-89.075
320000.0,15.019,33111.7,-89.083
333000.0,15.019,31818.8,-89.087
400000.0,15.018,26491.7,-89.113
480000.0,14.995,22108.5,-89.028
500000.0,14.991,21230.1,-89.007
600000.0,14.974,17711.3,-89.004
640000.0,14.977,16601.8,-89.004
666000.0,14.978,15952.4,-89.003
800000.0,14.989,13270.9,-88.995
960000.0,15.008,11044.7,-88.951
1000000.0,15.296,10403.4,-88.952
