Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.647,11655400.0,-90.27
1200.0,12.818,10244000.0,-82.297
1250.0,12.642,9985790.0,-82.486
1500.0,11.83,8926990.0,-85.043
1600.0,12.135,8192900.0,-87.576
1660.0,12.35,7765260.0,-88.674
2000.0,13.521,5886540.0,-90.656
2400.0,13.544,4893900.0,-89.47
2500.0,13.578,4688290.0,-89.282
3000.0,13.43,3949680.0,-91.541
3200.0,13.409,3708810.0,-90.915
3330.0,13.413,3563520.0,-90.558
4000.0,13.548,2936660.0,-89.224
4800.0,13.512,2453050.0,-89.274
5000.0,13.507,2357130.0,-89.294
6000.0,13.573,1954310.0,-89.434
6400.0,13.552,1834940.0,-89.421
6660.0,13.539,1765080.0,-89.413
8000.0,13.485,1475280.0,-89.404
9600.0,13.467,1231220.0,-89.728
10000.0,13.464,1182180.0,-89.819
12000.0,13.426,987950.0,-89.566
12500.0,13.434,947773.0,-89.579
15000.0,13.47,787740.0,-89.633
16000.0,13.461,739005.0,-89.534
16600.0,13.456,712539.0,-89.477
20000.0,13.442,592014.0,-89.138
24000.0,13.396,495021.0,-89.374
25000.0,13.388,475534.0,-89.438
30000.0,13.437,394837.0,-89.334
32000.0,13.409,370931.0,-89.563
33300.0,13.398,356753.0,-89.727
40000.0,13.427,296341.0,-90.62
48000.0,13.376,247905.0,-89.712
50000.0,13.377,237961.0,-89.508
60000.0,13.324,199083.0,-89.325
64000.0,13.316,186751.0,-89.308
66600.0,13.311,179531.0,-89.297
80000.0,13.289,149704.0,-89.25
96000.0,13.274,124892.0,-89.268
100000.0,13.272,119915.0,-89.266
120000.0,13.251,100088.0,-89.259
125000.0,13.252,96081.2,-89.248
150000.0,13.251,80069.8,-89.207
160000.0,13.234,75163.8,-89.19
166000.0,13.224,72498.9,-89.179
200000.0,13.18,60377.2,-89.124
240000.0,13.161,50384.4,-89.109
250000.0,13.157,48383.5,-89.104
300000.0,13.13,40405.0,-89.085
320000.0,13.13,37878.7,-89.094
333000.0,13.13,36398.5,-89.098
400000.0,13.131,30300.7,-89.129
480000.0,13.11,25289.5,-89.035
500000.0,13.106,24285.2,-89.011
600000.0,13.091,20262.2,-89.011
640000.0,13.092,18993.4,-89.013
666000.0,13.093,18250.6,-89.009
800000.0,13.101,15183.9,-89.006
960000.0,13.117,12638.4,-88.961
1000000.0,13.402,11874.3,-88.97
