Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.074,11304100.0,-90.207
1200.0,13.252,9921600.0,-82.579
1250.0,13.059,9667440.0,-82.684
1500.0,12.237,8641270.0,-85.172
1600.0,12.549,7915990.0,-87.615
1660.0,12.757,7512700.0,-88.731
2000.0,13.945,5705820.0,-90.631
2400.0,13.965,4748250.0,-89.466
2500.0,13.996,4548260.0,-89.27
3000.0,13.847,3830390.0,-91.46
3200.0,13.826,3596510.0,-90.867
3330.0,13.829,3455600.0,-90.514
4000.0,13.962,2849050.0,-89.204
4800.0,13.93,2379830.0,-89.268
5000.0,13.921,2286530.0,-89.29
6000.0,13.987,1896220.0,-89.42
6400.0,13.965,1780510.0,-89.41
6660.0,13.952,1712610.0,-89.405
8000.0,13.897,1431720.0,-89.392
9600.0,13.875,1194650.0,-89.72
10000.0,13.874,1147070.0,-89.797
12000.0,13.835,958624.0,-89.551
12500.0,13.844,919647.0,-89.563
15000.0,13.879,764488.0,-89.617
16000.0,13.87,717144.0,-89.522
16600.0,13.864,691494.0,-89.462
20000.0,13.849,574542.0,-89.138
24000.0,13.803,480411.0,-89.365
25000.0,13.794,461487.0,-89.429
30000.0,13.843,383227.0,-89.33
32000.0,13.815,360020.0,-89.553
33300.0,13.803,346254.0,-89.712
40000.0,13.832,287647.0,-90.575
48000.0,13.78,240611.0,-89.7
50000.0,13.781,230971.0,-89.502
60000.0,13.727,193220.0,-89.326
64000.0,13.719,181254.0,-89.309
66600.0,13.714,174244.0,-89.298
80000.0,13.691,145296.0,-89.254
96000.0,13.677,121211.0,-89.273
100000.0,13.674,116381.0,-89.27
120000.0,13.653,97137.7,-89.264
125000.0,13.653,93249.3,-89.254
150000.0,13.652,77711.9,-89.217
160000.0,13.635,72946.5,-89.199
166000.0,13.626,70359.1,-89.189
200000.0,13.58,58591.2,-89.138
240000.0,13.562,48891.9,-89.122
250000.0,13.558,46949.2,-89.118
300000.0,13.53,39205.1,-89.102
320000.0,13.531,36754.1,-89.111
333000.0,13.531,35317.9,-89.115
400000.0,13.532,29400.5,-89.146
480000.0,13.512,24536.7,-89.054
500000.0,13.508,23561.9,-89.031
600000.0,13.493,19657.2,-89.031
640000.0,13.495,18425.9,-89.032
666000.0,13.496,17704.9,-89.028
800000.0,13.505,14729.0,-89.025
960000.0,13.522,12258.7,-88.98
1000000.0,13.808,11524.6,-88.988
