Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.818,11508000.0,-90.213
1200.0,12.988,10113200.0,-82.346
1250.0,12.81,9856230.0,-82.556
1500.0,12.004,8824110.0,-85.005
1600.0,12.299,8078200.0,-87.557
1660.0,12.496,7659720.0,-88.712
2000.0,13.687,5813400.0,-90.632
2400.0,13.709,4836550.0,-89.453
2500.0,13.741,4632080.0,-89.25
3000.0,13.59,3901730.0,-91.471
3200.0,13.572,3664050.0,-90.883
3330.0,13.574,3521000.0,-90.507
4000.0,13.707,2902050.0,-89.172
4800.0,13.675,2424260.0,-89.248
5000.0,13.665,2329150.0,-89.271
6000.0,13.732,1931530.0,-89.408
6400.0,13.71,1813750.0,-89.397
6660.0,13.697,1744700.0,-89.39
8000.0,13.64,1458530.0,-89.38
9600.0,13.623,1217010.0,-89.705
10000.0,13.619,1168650.0,-89.793
12000.0,13.579,976652.0,-89.543
12500.0,13.588,936986.0,-89.557
15000.0,13.623,778826.0,-89.611
16000.0,13.614,730645.0,-89.513
16600.0,13.609,704492.0,-89.456
20000.0,13.594,585350.0,-89.124
24000.0,13.548,489493.0,-89.358
25000.0,13.539,470199.0,-89.424
30000.0,13.587,390426.0,-89.322
32000.0,13.56,366780.0,-89.548
33300.0,13.548,352769.0,-89.711
40000.0,13.577,293043.0,-90.596
48000.0,13.525,245142.0,-89.704
50000.0,13.527,235314.0,-89.5
60000.0,13.473,196866.0,-89.32
64000.0,13.464,184675.0,-89.305
66600.0,13.46,177530.0,-89.292
80000.0,13.437,148042.0,-89.247
96000.0,13.423,123500.0,-89.268
100000.0,13.421,118580.0,-89.266
120000.0,13.399,98975.1,-89.258
125000.0,13.4,95011.9,-89.248
150000.0,13.399,79179.5,-89.21
160000.0,13.382,74325.4,-89.192
166000.0,13.373,71689.7,-89.183
200000.0,13.328,59701.1,-89.13
240000.0,13.309,49819.8,-89.114
250000.0,13.306,47840.7,-89.111
300000.0,13.278,39950.8,-89.093
320000.0,13.278,37451.7,-89.102
333000.0,13.279,35988.9,-89.107
400000.0,13.28,29958.9,-89.139
480000.0,13.26,25002.8,-89.046
500000.0,13.256,24009.7,-89.022
600000.0,13.241,20030.7,-89.023
640000.0,13.242,18776.2,-89.024
666000.0,13.244,18041.4,-89.02
800000.0,13.253,15008.8,-89.017
960000.0,13.27,12491.4,-88.972
1000000.0,13.556,11738.8,-88.981
