Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.29,9766480.0,-90.0
1200.0,15.459,8527820.0,-83.437
1250.0,15.274,8283420.0,-83.546
1500.0,14.448,7308400.0,-85.708
1600.0,14.759,6736850.0,-87.781
1660.0,14.976,6404480.0,-88.672
2000.0,16.137,4931170.0,-90.366
2400.0,16.158,4103660.0,-89.363
2500.0,16.185,3932360.0,-89.205
3000.0,16.03,3309460.0,-91.074
3200.0,16.009,3106940.0,-90.568
3330.0,16.009,2985140.0,-90.275
4000.0,16.138,2464930.0,-89.134
4800.0,16.099,2059450.0,-89.188
5000.0,16.088,1978380.0,-89.213
6000.0,16.151,1642350.0,-89.326
6400.0,16.126,1541940.0,-89.32
6660.0,16.111,1483070.0,-89.315
8000.0,16.053,1239450.0,-89.303
9600.0,16.026,1034520.0,-89.588
10000.0,16.024,993218.0,-89.655
12000.0,15.978,830048.0,-89.44
12500.0,15.986,796450.0,-89.452
15000.0,16.015,662488.0,-89.499
16000.0,16.004,621505.0,-89.418
16600.0,15.998,599273.0,-89.365
20000.0,15.978,498007.0,-89.081
24000.0,15.926,416364.0,-89.278
25000.0,15.916,399968.0,-89.332
30000.0,15.958,332415.0,-89.243
32000.0,15.929,312231.0,-89.436
33300.0,15.916,300281.0,-89.574
40000.0,15.939,249626.0,-90.323
48000.0,15.882,208771.0,-89.559
50000.0,15.882,200417.0,-89.387
60000.0,15.822,167639.0,-89.232
64000.0,15.812,157262.0,-89.217
66600.0,15.806,151181.0,-89.205
80000.0,15.777,126086.0,-89.166
96000.0,15.756,105212.0,-89.18
100000.0,15.752,101027.0,-89.177
120000.0,15.725,84334.6,-89.169
125000.0,15.724,80966.2,-89.159
150000.0,15.717,67503.0,-89.124
160000.0,15.698,63358.3,-89.108
166000.0,15.687,61110.5,-89.099
200000.0,15.636,50887.8,-89.052
240000.0,15.612,42470.2,-89.036
250000.0,15.607,40784.7,-89.032
300000.0,15.573,34061.4,-89.014
320000.0,15.572,31934.7,-89.022
333000.0,15.571,30689.9,-89.029
400000.0,15.567,25555.4,-89.051
480000.0,15.543,21329.0,-88.969
500000.0,15.538,20481.7,-88.948
600000.0,15.521,17088.2,-88.947
640000.0,15.522,16018.2,-88.945
666000.0,15.523,15391.8,-88.944
800000.0,15.533,12805.6,-88.935
960000.0,15.553,10657.7,-88.892
1000000.0,15.836,10048.3,-88.895
