Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.85,9449090.0,-90.201
1200.0,16.034,8228440.0,-83.818
1250.0,15.832,7999890.0,-83.956
1500.0,15.027,7037760.0,-86.092
1600.0,15.321,6486590.0,-88.043
1660.0,15.523,6171020.0,-88.908
2000.0,16.714,4760460.0,-90.52
2400.0,16.751,3958680.0,-89.605
2500.0,16.765,3796240.0,-89.402
3000.0,16.621,3192440.0,-91.204
3200.0,16.599,2996380.0,-90.713
3330.0,16.6,2879090.0,-90.414
4000.0,16.735,2377450.0,-89.331
4800.0,16.7,1985480.0,-89.365
5000.0,16.691,1906920.0,-89.393
6000.0,16.756,1582970.0,-89.493
6400.0,16.735,1485990.0,-89.487
6660.0,16.722,1429050.0,-89.48
8000.0,16.665,1193510.0,-89.469
9600.0,16.645,996042.0,-89.734
10000.0,16.643,956294.0,-89.799
12000.0,16.602,798840.0,-89.588
12500.0,16.611,766474.0,-89.598
15000.0,16.644,637453.0,-89.638
16000.0,16.635,597946.0,-89.557
16600.0,16.629,576535.0,-89.507
20000.0,16.613,478978.0,-89.231
24000.0,16.564,400320.0,-89.415
25000.0,16.556,384527.0,-89.467
30000.0,16.602,319544.0,-89.378
32000.0,16.573,300089.0,-89.562
33300.0,16.562,288587.0,-89.694
40000.0,16.587,239880.0,-90.41
48000.0,16.533,200553.0,-89.674
50000.0,16.533,192520.0,-89.508
60000.0,16.477,160977.0,-89.357
64000.0,16.468,150998.0,-89.341
66600.0,16.462,145150.0,-89.331
80000.0,16.436,121034.0,-89.29
96000.0,16.418,100970.0,-89.301
100000.0,16.415,96951.2,-89.298
120000.0,16.391,80911.0,-89.29
125000.0,16.39,77678.1,-89.281
150000.0,16.386,64746.1,-89.245
160000.0,16.368,60767.7,-89.231
166000.0,16.358,58607.4,-89.222
200000.0,16.31,48785.9,-89.175
240000.0,16.289,40707.3,-89.16
250000.0,16.284,39090.7,-89.156
300000.0,16.253,32638.2,-89.138
320000.0,16.253,30597.6,-89.148
333000.0,16.253,29403.6,-89.152
400000.0,16.252,24479.5,-89.172
480000.0,16.231,20425.3,-89.093
500000.0,16.227,19613.2,-89.073
600000.0,16.213,16358.7,-89.07
640000.0,16.216,15333.2,-89.068
666000.0,16.218,14732.9,-89.066
800000.0,16.232,12254.8,-89.057
960000.0,16.256,10196.6,-89.013
1000000.0,16.546,9617.54,-89.012
