Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.36,11066400.0,-90.203
1200.0,13.532,9716290.0,-82.747
1250.0,13.369,9455280.0,-82.882
1500.0,12.539,8408620.0,-85.288
1600.0,12.855,7726730.0,-87.697
1660.0,13.063,7346210.0,-88.765
2000.0,14.243,5588180.0,-90.657
2400.0,14.283,4642150.0,-89.523
2500.0,14.298,4452090.0,-89.326
3000.0,14.15,3748040.0,-91.445
3200.0,14.127,3518640.0,-90.87
3330.0,14.132,3381120.0,-90.532
4000.0,14.27,2787670.0,-89.253
4800.0,14.234,2329170.0,-89.314
5000.0,14.226,2237140.0,-89.327
6000.0,14.294,1855390.0,-89.451
6400.0,14.272,1742170.0,-89.442
6660.0,14.259,1675720.0,-89.436
8000.0,14.205,1400410.0,-89.422
9600.0,14.184,1168500.0,-89.741
10000.0,14.184,1122030.0,-89.816
12000.0,14.144,937579.0,-89.576
12500.0,14.153,899528.0,-89.587
15000.0,14.187,747762.0,-89.635
16000.0,14.178,701471.0,-89.542
16600.0,14.174,676358.0,-89.487
20000.0,14.159,561925.0,-89.165
24000.0,14.112,469832.0,-89.385
25000.0,14.104,451322.0,-89.449
30000.0,14.152,374813.0,-89.349
32000.0,14.125,352090.0,-89.566
33300.0,14.113,338619.0,-89.724
40000.0,14.141,281317.0,-90.569
48000.0,14.09,235300.0,-89.711
50000.0,14.091,225870.0,-89.516
60000.0,14.038,188939.0,-89.345
64000.0,14.029,177229.0,-89.326
66600.0,14.024,170374.0,-89.315
80000.0,14.002,142064.0,-89.273
96000.0,13.987,118513.0,-89.289
100000.0,13.985,113792.0,-89.288
120000.0,13.964,94971.9,-89.28
125000.0,13.963,91168.7,-89.271
150000.0,13.963,75977.1,-89.233
160000.0,13.946,71317.6,-89.215
166000.0,13.936,68785.6,-89.207
200000.0,13.891,57275.7,-89.155
240000.0,13.873,47792.7,-89.14
250000.0,13.869,45893.3,-89.136
300000.0,13.841,38322.6,-89.118
320000.0,13.842,35924.8,-89.126
333000.0,13.842,34521.7,-89.131
400000.0,13.843,28737.5,-89.16
480000.0,13.823,23982.3,-89.069
500000.0,13.819,23029.3,-89.046
600000.0,13.804,19212.1,-89.045
640000.0,13.807,18008.3,-89.046
666000.0,13.808,17303.8,-89.042
800000.0,13.818,14395.0,-89.035
960000.0,13.835,11980.9,-88.992
1000000.0,14.124,11265.7,-88.984
