Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.595,9592610.0,-89.975
1200.0,15.744,8358120.0,-83.443
1250.0,15.575,8123380.0,-83.655
1500.0,14.764,7171730.0,-85.685
1600.0,15.06,6601470.0,-87.786
1660.0,15.262,6279020.0,-88.679
2000.0,16.442,4838560.0,-90.344
2400.0,16.457,4027160.0,-89.422
2500.0,16.488,3860990.0,-89.198
3000.0,16.331,3248640.0,-91.052
3200.0,16.31,3049570.0,-90.545
3330.0,16.311,2930160.0,-90.248
4000.0,16.438,2420470.0,-89.143
4800.0,16.397,2021620.0,-89.192
5000.0,16.389,1942430.0,-89.211
6000.0,16.449,1612540.0,-89.328
6400.0,16.425,1513990.0,-89.317
6660.0,16.41,1456180.0,-89.315
8000.0,16.352,1216810.0,-89.304
9600.0,16.324,1015660.0,-89.581
10000.0,16.322,975144.0,-89.647
12000.0,16.276,814888.0,-89.439
12500.0,16.284,781937.0,-89.448
15000.0,16.312,650457.0,-89.491
16000.0,16.301,610197.0,-89.411
16600.0,16.294,588368.0,-89.363
20000.0,16.273,488926.0,-89.084
24000.0,16.22,408757.0,-89.277
25000.0,16.211,392653.0,-89.331
30000.0,16.254,326354.0,-89.243
32000.0,16.224,306539.0,-89.433
33300.0,16.212,294806.0,-89.568
40000.0,16.234,245090.0,-90.303
48000.0,16.176,204965.0,-89.554
50000.0,16.176,196771.0,-89.385
60000.0,16.116,164582.0,-89.232
64000.0,16.106,154397.0,-89.216
66600.0,16.1,148422.0,-89.207
80000.0,16.07,123783.0,-89.166
96000.0,16.049,103286.0,-89.18
100000.0,16.044,99181.8,-89.177
120000.0,16.017,82797.9,-89.17
125000.0,16.015,79492.8,-89.159
150000.0,16.007,66272.0,-89.127
160000.0,15.989,62208.0,-89.111
166000.0,15.978,60000.4,-89.1
200000.0,15.928,49959.2,-89.055
240000.0,15.903,41696.3,-89.038
250000.0,15.898,40041.7,-89.035
300000.0,15.864,33440.2,-89.017
320000.0,15.862,31351.5,-89.024
333000.0,15.862,30128.9,-89.031
400000.0,15.859,25088.6,-89.052
480000.0,15.834,20938.2,-88.971
500000.0,15.83,20106.8,-88.95
600000.0,15.812,16774.6,-88.947
640000.0,15.814,15724.9,-88.945
666000.0,15.816,15110.8,-88.943
800000.0,15.826,12571.2,-88.933
960000.0,15.847,10460.3,-88.889
1000000.0,16.131,9864.69,-88.891
