Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.112,9861970.0,-90.173
1200.0,15.285,8626590.0,-83.464
1250.0,15.103,8373540.0,-83.645
1500.0,14.314,7408800.0,-85.892
1600.0,14.596,6808030.0,-87.953
1660.0,14.795,6469930.0,-88.954
2000.0,15.99,4975460.0,-90.542
2400.0,16.031,4137050.0,-89.567
2500.0,16.044,3967260.0,-89.371
3000.0,15.891,3337530.0,-91.268
3200.0,15.877,3132410.0,-90.748
3330.0,15.877,3010060.0,-90.442
4000.0,16.012,2484420.0,-89.302
4800.0,15.975,2075230.0,-89.345
5000.0,15.968,1993430.0,-89.365
6000.0,16.035,1654080.0,-89.478
6400.0,16.012,1552990.0,-89.471
6660.0,15.999,1493510.0,-89.46
8000.0,15.944,1247690.0,-89.455
9600.0,15.924,1041090.0,-89.731
10000.0,15.923,999565.0,-89.801
12000.0,15.883,835066.0,-89.582
12500.0,15.89,801255.0,-89.591
15000.0,15.925,666255.0,-89.631
16000.0,15.914,624977.0,-89.548
16600.0,15.91,602597.0,-89.499
20000.0,15.893,500666.0,-89.209
24000.0,15.846,418473.0,-89.403
25000.0,15.837,401972.0,-89.456
30000.0,15.883,333987.0,-89.364
32000.0,15.855,313671.0,-89.557
33300.0,15.844,301667.0,-89.694
40000.0,15.87,250711.0,-90.442
48000.0,15.816,209635.0,-89.674
50000.0,15.817,201244.0,-89.5
60000.0,15.761,168293.0,-89.344
64000.0,15.752,157872.0,-89.323
66600.0,15.747,151753.0,-89.316
80000.0,15.721,126535.0,-89.271
96000.0,15.704,105568.0,-89.283
100000.0,15.7,101365.0,-89.28
120000.0,15.676,84601.7,-89.268
125000.0,15.676,81217.3,-89.258
150000.0,15.672,67698.3,-89.222
160000.0,15.654,63539.4,-89.204
166000.0,15.644,61282.2,-89.196
200000.0,15.596,51020.9,-89.147
240000.0,15.575,42574.6,-89.13
250000.0,15.57,40883.3,-89.126
300000.0,15.539,34137.9,-89.107
320000.0,15.539,32003.9,-89.114
333000.0,15.539,30754.9,-89.12
400000.0,15.537,25605.0,-89.14
480000.0,15.516,21366.4,-89.057
500000.0,15.512,20517.8,-89.037
600000.0,15.496,17115.2,-89.033
640000.0,15.498,16042.5,-89.031
666000.0,15.5,15414.6,-89.03
800000.0,15.513,12822.8,-89.02
960000.0,15.534,10670.9,-88.976
1000000.0,15.822,10057.6,-88.981
