Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.89,10687800.0,-90.212
1200.0,14.064,9354000.0,-82.998
1250.0,13.877,9105890.0,-83.128
1500.0,13.051,8093830.0,-85.391
1600.0,13.368,7433020.0,-87.767
1660.0,13.587,7061600.0,-88.834
2000.0,14.764,5389950.0,-90.598
2400.0,14.787,4481140.0,-89.558
2500.0,14.816,4296760.0,-89.337
3000.0,14.668,3616680.0,-91.385
3200.0,14.647,3395360.0,-90.826
3330.0,14.651,3262470.0,-90.502
4000.0,14.786,2690810.0,-89.262
4800.0,14.752,2247950.0,-89.311
5000.0,14.742,2159150.0,-89.344
6000.0,14.808,1791020.0,-89.467
6400.0,14.787,1681670.0,-89.453
6660.0,14.774,1617470.0,-89.451
8000.0,14.717,1351460.0,-89.435
9600.0,14.7,1127890.0,-89.745
10000.0,14.698,1082860.0,-89.817
12000.0,14.659,904735.0,-89.586
12500.0,14.668,868039.0,-89.596
15000.0,14.703,721669.0,-89.643
16000.0,14.694,676980.0,-89.553
16600.0,14.689,652713.0,-89.5
20000.0,14.674,542287.0,-89.188
24000.0,14.627,453351.0,-89.403
25000.0,14.619,435464.0,-89.463
30000.0,14.667,361696.0,-89.365
32000.0,14.639,339745.0,-89.576
33300.0,14.628,326735.0,-89.725
40000.0,14.657,271460.0,-90.539
48000.0,14.605,227033.0,-89.71
50000.0,14.606,217936.0,-89.521
60000.0,14.552,182281.0,-89.352
64000.0,14.544,170978.0,-89.334
66600.0,14.538,164369.0,-89.325
80000.0,14.516,137052.0,-89.28
96000.0,14.5,114332.0,-89.296
100000.0,14.497,109779.0,-89.292
120000.0,14.476,91620.8,-89.285
125000.0,14.476,87953.7,-89.275
150000.0,14.474,73303.1,-89.236
160000.0,14.457,68802.7,-89.219
166000.0,14.447,66359.5,-89.209
200000.0,14.402,55252.7,-89.159
240000.0,14.383,46104.2,-89.14
250000.0,14.379,44273.1,-89.137
300000.0,14.349,36969.5,-89.117
320000.0,14.35,34656.9,-89.126
333000.0,14.35,33303.7,-89.129
400000.0,14.351,27723.9,-89.156
480000.0,14.33,23136.4,-89.067
500000.0,14.326,22216.6,-89.045
600000.0,14.311,18533.8,-89.042
640000.0,14.313,17372.4,-89.043
666000.0,14.315,16692.8,-89.04
800000.0,14.325,13886.2,-89.032
960000.0,14.344,11556.8,-88.987
1000000.0,14.631,10877.0,-88.994
