Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.234,9797860.0,-90.189
1200.0,15.405,8555470.0,-83.595
1250.0,15.217,8317660.0,-83.719
1500.0,14.412,7350790.0,-85.932
1600.0,14.712,6758580.0,-87.976
1660.0,14.93,6426080.0,-88.943
2000.0,16.103,4941990.0,-90.539
2400.0,16.122,4109990.0,-89.528
2500.0,16.154,3940550.0,-89.368
3000.0,16.002,3313730.0,-91.242
3200.0,15.985,3111130.0,-90.737
3330.0,15.988,2989330.0,-90.429
4000.0,16.124,2467520.0,-89.293
4800.0,16.087,2060790.0,-89.335
5000.0,16.077,1979580.0,-89.36
6000.0,16.145,1642790.0,-89.472
6400.0,16.122,1542390.0,-89.461
6660.0,16.11,1483360.0,-89.46
8000.0,16.054,1239070.0,-89.447
9600.0,16.034,1034090.0,-89.72
10000.0,16.031,992815.0,-89.785
12000.0,15.99,829480.0,-89.565
12500.0,15.998,795857.0,-89.576
15000.0,16.031,661851.0,-89.617
16000.0,16.022,620831.0,-89.533
16600.0,16.016,598612.0,-89.48
20000.0,15.999,497359.0,-89.192
24000.0,15.95,415755.0,-89.385
25000.0,15.941,399344.0,-89.438
30000.0,15.987,331820.0,-89.345
32000.0,15.958,311650.0,-89.537
33300.0,15.947,299714.0,-89.674
40000.0,15.973,249113.0,-90.418
48000.0,15.918,208308.0,-89.654
50000.0,15.918,199963.0,-89.48
60000.0,15.862,167228.0,-89.323
64000.0,15.852,156866.0,-89.306
66600.0,15.847,150795.0,-89.296
80000.0,15.82,125747.0,-89.254
96000.0,15.802,104910.0,-89.266
100000.0,15.798,100734.0,-89.263
120000.0,15.773,84076.9,-89.256
125000.0,15.773,80716.5,-89.246
150000.0,15.769,67282.5,-89.211
160000.0,15.75,63149.7,-89.194
166000.0,15.74,60906.1,-89.186
200000.0,15.692,50708.2,-89.139
240000.0,15.67,42315.4,-89.123
250000.0,15.666,40634.5,-89.12
300000.0,15.634,33930.3,-89.102
320000.0,15.633,31810.3,-89.108
333000.0,15.633,30569.0,-89.115
400000.0,15.632,25450.7,-89.138
480000.0,15.611,21237.1,-89.055
500000.0,15.606,20393.0,-89.035
600000.0,15.59,17011.4,-89.033
640000.0,15.593,15945.4,-89.032
666000.0,15.595,15321.2,-89.031
800000.0,15.607,12745.1,-89.022
960000.0,15.628,10606.1,-88.979
1000000.0,15.918,9996.99,-88.98
