Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.219,11196200.0,-90.254
1200.0,13.382,9824350.0,-82.63
1250.0,13.199,9565750.0,-82.777
1500.0,12.393,8543080.0,-85.176
1600.0,12.692,7831220.0,-87.658
1660.0,12.906,7432990.0,-88.775
2000.0,14.082,5649690.0,-90.624
2400.0,14.119,4702810.0,-89.501
2500.0,14.137,4502960.0,-89.292
3000.0,13.985,3792340.0,-91.442
3200.0,13.967,3560630.0,-90.865
3330.0,13.97,3421430.0,-90.512
4000.0,14.106,2820330.0,-89.219
4800.0,14.072,2356500.0,-89.271
5000.0,14.062,2263610.0,-89.302
6000.0,14.129,1877360.0,-89.427
6400.0,14.107,1762730.0,-89.423
6660.0,14.094,1695520.0,-89.417
8000.0,14.04,1417250.0,-89.406
9600.0,14.017,1182760.0,-89.721
10000.0,14.016,1135500.0,-89.804
12000.0,13.977,948827.0,-89.557
12500.0,13.986,910339.0,-89.571
15000.0,14.021,756714.0,-89.624
16000.0,14.012,709923.0,-89.531
16600.0,14.007,684481.0,-89.474
20000.0,13.991,568695.0,-89.149
24000.0,13.945,475494.0,-89.374
25000.0,13.937,456774.0,-89.437
30000.0,13.985,379330.0,-89.339
32000.0,13.957,356334.0,-89.557
33300.0,13.946,342715.0,-89.716
40000.0,13.974,284716.0,-90.572
48000.0,13.923,238160.0,-89.705
50000.0,13.924,228606.0,-89.508
60000.0,13.87,191235.0,-89.332
64000.0,13.862,179387.0,-89.317
66600.0,13.857,172448.0,-89.305
80000.0,13.834,143795.0,-89.262
96000.0,13.819,119958.0,-89.279
100000.0,13.817,115180.0,-89.277
120000.0,13.795,96134.7,-89.271
125000.0,13.796,92285.3,-89.261
150000.0,13.795,76909.3,-89.223
160000.0,13.778,72191.4,-89.207
166000.0,13.768,69629.4,-89.196
200000.0,13.723,57982.1,-89.145
240000.0,13.705,48382.0,-89.128
250000.0,13.701,46461.2,-89.125
300000.0,13.673,38797.4,-89.107
320000.0,13.673,36371.0,-89.115
333000.0,13.674,34949.8,-89.12
400000.0,13.675,29094.2,-89.15
480000.0,13.654,24280.7,-89.059
500000.0,13.65,23316.1,-89.037
600000.0,13.635,19452.0,-89.036
640000.0,13.637,18233.3,-89.037
666000.0,13.638,17519.9,-89.034
800000.0,13.648,14575.0,-89.028
960000.0,13.665,12130.5,-88.984
1000000.0,13.951,11406.6,-88.992
