Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.637,11668900.0,-90.245
1200.0,12.812,10257400.0,-82.316
1250.0,12.627,9998470.0,-82.503
1500.0,11.811,8949330.0,-84.952
1600.0,12.119,8202410.0,-87.571
1660.0,12.324,7777500.0,-88.702
2000.0,13.512,5889730.0,-90.696
2400.0,13.544,4897220.0,-89.493
2500.0,13.562,4692890.0,-89.295
3000.0,13.412,3953590.0,-91.538
3200.0,13.393,3712700.0,-90.94
3330.0,13.396,3567210.0,-90.572
4000.0,13.533,2940090.0,-89.229
4800.0,13.497,2455980.0,-89.298
5000.0,13.492,2359360.0,-89.312
6000.0,13.559,1956250.0,-89.449
6400.0,13.537,1836810.0,-89.44
6660.0,13.525,1766820.0,-89.434
8000.0,13.469,1476830.0,-89.429
9600.0,13.451,1232270.0,-89.753
10000.0,13.45,1183210.0,-89.846
12000.0,13.412,988762.0,-89.596
12500.0,13.421,948614.0,-89.606
15000.0,13.458,788367.0,-89.662
16000.0,13.449,739598.0,-89.567
16600.0,13.444,713067.0,-89.507
20000.0,13.431,592414.0,-89.172
24000.0,13.387,495326.0,-89.41
25000.0,13.378,475818.0,-89.475
30000.0,13.428,395042.0,-89.373
32000.0,13.401,371106.0,-89.603
33300.0,13.39,356923.0,-89.769
40000.0,13.421,296444.0,-90.661
48000.0,13.371,247978.0,-89.759
50000.0,13.372,238025.0,-89.555
60000.0,13.321,199117.0,-89.375
64000.0,13.313,186777.0,-89.359
66600.0,13.308,179549.0,-89.347
80000.0,13.288,149704.0,-89.303
96000.0,13.275,124875.0,-89.323
100000.0,13.273,119897.0,-89.321
120000.0,13.254,100061.0,-89.314
125000.0,13.255,96049.7,-89.302
150000.0,13.256,80032.4,-89.264
160000.0,13.239,75123.8,-89.245
166000.0,13.23,72459.2,-89.236
200000.0,13.187,60334.9,-89.182
240000.0,13.171,50342.2,-89.164
250000.0,13.168,48341.7,-89.161
300000.0,13.142,40364.3,-89.142
320000.0,13.143,37837.7,-89.152
333000.0,13.144,36358.4,-89.155
400000.0,13.146,30262.1,-89.185
480000.0,13.128,25252.7,-89.09
500000.0,13.125,24249.1,-89.065
600000.0,13.112,20227.7,-89.063
640000.0,13.114,18960.0,-89.064
666000.0,13.116,18217.5,-89.06
800000.0,13.127,15152.7,-89.054
960000.0,13.146,12608.6,-89.004
1000000.0,13.434,11845.1,-89.01
