Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.372,10343500.0,-90.236
1200.0,14.507,9041130.0,-83.347
1250.0,14.353,8796840.0,-83.346
1500.0,13.556,7796200.0,-85.783
1600.0,13.864,7179160.0,-87.831
1660.0,14.057,6809580.0,-88.909
2000.0,15.249,5217240.0,-90.584
2400.0,15.264,4339120.0,-89.51
2500.0,15.305,4159640.0,-89.36
3000.0,15.151,3500900.0,-91.323
3200.0,15.13,3285870.0,-90.802
3330.0,15.135,3157460.0,-90.477
4000.0,15.274,2605520.0,-89.275
4800.0,15.235,2176350.0,-89.335
5000.0,15.227,2090180.0,-89.348
6000.0,15.293,1734200.0,-89.458
6400.0,15.273,1628350.0,-89.453
6660.0,15.259,1566020.0,-89.449
8000.0,15.205,1308540.0,-89.432
9600.0,15.185,1092000.0,-89.72
10000.0,15.183,1048360.0,-89.795
12000.0,15.142,875927.0,-89.567
12500.0,15.151,840391.0,-89.577
15000.0,15.184,698778.0,-89.621
16000.0,15.175,655500.0,-89.534
16600.0,15.17,632024.0,-89.479
20000.0,15.153,525111.0,-89.174
24000.0,15.106,438991.0,-89.377
25000.0,15.097,421682.0,-89.436
30000.0,15.143,350321.0,-89.34
32000.0,15.115,329055.0,-89.54
33300.0,15.104,316446.0,-89.685
40000.0,15.13,262989.0,-90.47
48000.0,15.076,219937.0,-89.667
50000.0,15.077,211123.0,-89.483
60000.0,15.021,176584.0,-89.317
64000.0,15.011,165647.0,-89.299
66600.0,15.006,159241.0,-89.29
80000.0,14.981,132787.0,-89.247
96000.0,14.964,110786.0,-89.261
100000.0,14.961,106374.0,-89.258
120000.0,14.937,88787.2,-89.252
125000.0,14.937,85235.8,-89.24
150000.0,14.933,71048.1,-89.203
160000.0,14.916,66686.4,-89.189
166000.0,14.906,64315.8,-89.176
200000.0,14.858,53553.5,-89.129
240000.0,14.838,44688.9,-89.111
250000.0,14.833,42914.9,-89.109
300000.0,14.803,35836.8,-89.092
320000.0,14.803,33596.4,-89.099
333000.0,14.802,32285.2,-89.103
400000.0,14.802,26878.8,-89.13
480000.0,14.78,22431.1,-89.045
500000.0,14.776,21539.5,-89.024
600000.0,14.76,17968.9,-89.023
640000.0,14.763,16843.2,-89.023
666000.0,14.764,16184.2,-89.022
800000.0,14.775,13463.1,-89.015
960000.0,14.795,11204.3,-88.974
1000000.0,15.087,10547.9,-88.969
