Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.615,10887500.0,-90.253
1200.0,13.797,9549010.0,-82.892
1250.0,13.602,9292630.0,-83.003
1500.0,12.775,8268360.0,-85.322
1600.0,13.092,7590270.0,-87.747
1660.0,13.293,7203100.0,-88.763
2000.0,14.483,5493420.0,-90.635
2400.0,14.522,4566700.0,-89.516
2500.0,14.54,4378570.0,-89.338
3000.0,14.39,3686280.0,-91.429
3200.0,14.371,3460740.0,-90.863
3330.0,14.374,3325060.0,-90.524
4000.0,14.508,2742350.0,-89.267
4800.0,14.476,2290220.0,-89.328
5000.0,14.467,2200080.0,-89.341
6000.0,14.536,1825070.0,-89.466
6400.0,14.513,1713430.0,-89.456
6660.0,14.5,1648060.0,-89.451
8000.0,14.447,1377170.0,-89.431
9600.0,14.425,1149160.0,-89.739
10000.0,14.424,1103380.0,-89.823
12000.0,14.385,921983.0,-89.586
12500.0,14.394,884570.0,-89.595
15000.0,14.429,735337.0,-89.645
16000.0,14.421,689796.0,-89.551
16600.0,14.416,665099.0,-89.498
20000.0,14.4,552571.0,-89.18
24000.0,14.355,461964.0,-89.399
25000.0,14.347,443746.0,-89.46
30000.0,14.394,368555.0,-89.359
32000.0,14.367,346185.0,-89.573
33300.0,14.355,332943.0,-89.725
40000.0,14.384,276626.0,-90.554
48000.0,14.332,231363.0,-89.708
50000.0,14.333,222086.0,-89.517
60000.0,14.279,185766.0,-89.347
64000.0,14.271,174258.0,-89.325
66600.0,14.264,167516.0,-89.316
80000.0,14.243,139680.0,-89.273
96000.0,14.228,116521.0,-89.288
100000.0,14.222,111885.0,-89.287
120000.0,14.203,93380.9,-89.277
125000.0,14.203,89642.9,-89.266
150000.0,14.201,74709.3,-89.228
160000.0,14.185,70125.1,-89.21
166000.0,14.175,67635.6,-89.201
200000.0,14.13,56319.4,-89.149
240000.0,14.111,46994.8,-89.133
250000.0,14.106,45127.7,-89.129
300000.0,14.078,37684.2,-89.112
320000.0,14.078,35326.9,-89.12
333000.0,14.078,33947.4,-89.123
400000.0,14.079,28259.8,-89.151
480000.0,14.058,23583.9,-89.063
500000.0,14.055,22646.8,-89.04
600000.0,14.04,18892.6,-89.039
640000.0,14.042,17709.0,-89.04
666000.0,14.043,17016.2,-89.037
800000.0,14.053,14155.3,-89.03
960000.0,14.071,11780.9,-88.986
1000000.0,14.359,11083.2,-88.987
