Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.338,10377700.0,-90.256
1200.0,14.527,9082690.0,-83.221
1250.0,14.315,8837760.0,-83.298
1500.0,13.493,7852830.0,-85.672
1600.0,13.802,7196750.0,-87.821
1660.0,14.011,6837660.0,-88.825
2000.0,15.196,5235510.0,-90.559
2400.0,15.214,4356810.0,-89.573
2500.0,15.253,4174150.0,-89.339
3000.0,15.1,3512000.0,-91.331
3200.0,15.079,3298100.0,-90.786
3330.0,15.082,3169080.0,-90.457
4000.0,15.219,2614290.0,-89.261
4800.0,15.179,2183830.0,-89.326
5000.0,15.174,2097800.0,-89.337
6000.0,15.24,1740480.0,-89.449
6400.0,15.218,1634150.0,-89.446
6660.0,15.203,1571530.0,-89.439
8000.0,15.148,1313070.0,-89.425
9600.0,15.127,1095850.0,-89.712
10000.0,15.127,1052130.0,-89.794
12000.0,15.086,879110.0,-89.566
12500.0,15.095,843453.0,-89.575
15000.0,15.129,701278.0,-89.619
16000.0,15.12,657860.0,-89.53
16600.0,15.114,634319.0,-89.479
20000.0,15.098,526992.0,-89.177
24000.0,15.05,440555.0,-89.381
25000.0,15.042,423194.0,-89.439
30000.0,15.083,351564.0,-89.342
32000.0,15.06,330219.0,-89.545
33300.0,15.049,317580.0,-89.693
40000.0,15.076,263911.0,-90.481
48000.0,15.023,220711.0,-89.672
50000.0,15.023,211862.0,-89.49
60000.0,14.968,177206.0,-89.325
64000.0,14.959,166227.0,-89.307
66600.0,14.95,159786.0,-89.296
80000.0,14.924,133247.0,-89.254
96000.0,14.911,111166.0,-89.268
100000.0,14.909,106739.0,-89.266
120000.0,14.885,89090.9,-89.256
125000.0,14.885,85527.1,-89.246
150000.0,14.882,71286.9,-89.208
160000.0,14.865,66909.8,-89.193
166000.0,14.855,64534.9,-89.183
200000.0,14.807,53735.4,-89.132
240000.0,14.787,44839.9,-89.117
250000.0,14.783,43059.2,-89.113
300000.0,14.752,35956.3,-89.094
320000.0,14.752,33709.1,-89.101
333000.0,14.752,32392.9,-89.105
400000.0,14.752,26967.9,-89.132
480000.0,14.731,22505.6,-89.046
500000.0,14.727,21611.1,-89.024
600000.0,14.711,18028.8,-89.022
640000.0,14.713,16899.3,-89.022
666000.0,14.714,16237.9,-89.02
800000.0,14.725,13508.1,-89.012
960000.0,14.745,11241.9,-88.969
1000000.0,15.032,10586.2,-88.975
