Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.321,11113700.0,-90.235
1200.0,13.497,9737930.0,-82.699
1250.0,13.305,9494480.0,-82.815
1500.0,12.486,8449580.0,-85.228
1600.0,12.794,7765210.0,-87.645
1660.0,13.004,7367730.0,-88.711
2000.0,14.186,5608870.0,-90.625
2400.0,14.217,4668810.0,-89.486
2500.0,14.24,4470260.0,-89.287
3000.0,14.09,3764710.0,-91.421
3200.0,14.069,3534860.0,-90.838
3330.0,14.072,3396370.0,-90.496
4000.0,14.206,2800250.0,-89.212
4800.0,14.171,2339810.0,-89.268
5000.0,14.163,2247430.0,-89.291
6000.0,14.23,1864000.0,-89.423
6400.0,14.207,1750250.0,-89.41
6660.0,14.195,1683440.0,-89.404
8000.0,14.138,1407030.0,-89.396
9600.0,14.117,1174350.0,-89.703
10000.0,14.116,1127450.0,-89.79
12000.0,14.076,942157.0,-89.546
12500.0,14.085,903936.0,-89.56
15000.0,14.119,751434.0,-89.611
16000.0,14.11,704909.0,-89.518
16600.0,14.105,679710.0,-89.462
20000.0,14.089,564736.0,-89.142
24000.0,14.043,472210.0,-89.365
25000.0,14.034,453590.0,-89.426
30000.0,14.082,376714.0,-89.329
32000.0,14.054,353890.0,-89.546
33300.0,14.043,340346.0,-89.704
40000.0,14.07,282775.0,-90.552
48000.0,14.019,236525.0,-89.691
50000.0,14.02,227039.0,-89.497
60000.0,13.966,189927.0,-89.323
64000.0,13.958,178157.0,-89.306
66600.0,13.952,171274.0,-89.295
80000.0,13.929,142815.0,-89.253
96000.0,13.914,119144.0,-89.271
100000.0,13.911,114400.0,-89.268
120000.0,13.89,95482.7,-89.262
125000.0,13.89,91662.2,-89.252
150000.0,13.889,76390.9,-89.215
160000.0,13.871,71706.0,-89.197
166000.0,13.862,69160.9,-89.188
200000.0,13.817,57591.4,-89.137
240000.0,13.798,48057.3,-89.121
250000.0,13.794,46149.2,-89.118
300000.0,13.765,38536.8,-89.099
320000.0,13.766,36126.9,-89.108
333000.0,13.766,34715.6,-89.113
400000.0,13.767,28899.7,-89.143
480000.0,13.746,24118.3,-89.053
500000.0,13.743,23160.0,-89.03
600000.0,13.727,19321.6,-89.029
640000.0,13.729,18110.9,-89.031
666000.0,13.731,17402.4,-89.027
800000.0,13.741,14476.9,-89.022
960000.0,13.758,12048.5,-88.978
1000000.0,14.045,11330.9,-88.985
