Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.904,10688800.0,-90.258
1200.0,14.079,9360130.0,-82.94
1250.0,13.879,9103320.0,-83.146
1500.0,13.089,8082690.0,-85.564
1600.0,13.377,7435640.0,-87.776
1660.0,13.587,7055150.0,-88.793
2000.0,14.764,5389360.0,-90.626
2400.0,14.804,4479780.0,-89.518
2500.0,14.819,4295860.0,-89.318
3000.0,14.668,3615430.0,-91.371
3200.0,14.651,3394250.0,-90.824
3330.0,14.654,3261540.0,-90.487
4000.0,14.791,2690750.0,-89.253
4800.0,14.752,2247160.0,-89.313
5000.0,14.745,2158730.0,-89.325
6000.0,14.811,1790800.0,-89.445
6400.0,14.789,1681300.0,-89.436
6660.0,14.777,1617190.0,-89.435
8000.0,14.723,1351430.0,-89.42
9600.0,14.7,1127680.0,-89.711
10000.0,14.699,1082770.0,-89.793
12000.0,14.659,904790.0,-89.556
12500.0,14.668,868050.0,-89.569
15000.0,14.702,721687.0,-89.613
16000.0,14.693,677028.0,-89.52
16600.0,14.687,652786.0,-89.468
20000.0,14.671,542368.0,-89.156
24000.0,14.623,453435.0,-89.368
25000.0,14.615,435571.0,-89.426
30000.0,14.662,361820.0,-89.326
32000.0,14.634,339878.0,-89.537
33300.0,14.622,326867.0,-89.685
40000.0,14.649,271607.0,-90.496
48000.0,14.595,227174.0,-89.668
50000.0,14.596,218071.0,-89.479
60000.0,14.541,182412.0,-89.309
64000.0,14.532,171110.0,-89.29
66600.0,14.526,164500.0,-89.281
80000.0,14.502,137172.0,-89.237
96000.0,14.485,114442.0,-89.251
100000.0,14.482,109888.0,-89.249
120000.0,14.459,91720.7,-89.238
125000.0,14.459,88052.3,-89.228
150000.0,14.456,73391.8,-89.189
160000.0,14.438,68890.0,-89.174
166000.0,14.428,66444.3,-89.163
200000.0,14.381,55329.6,-89.113
240000.0,14.361,46171.9,-89.095
250000.0,14.356,44338.9,-89.092
300000.0,14.326,37027.1,-89.073
320000.0,14.326,34712.3,-89.081
333000.0,14.326,33357.9,-89.086
400000.0,14.325,27771.6,-89.114
480000.0,14.303,23177.6,-89.026
500000.0,14.299,22256.8,-89.004
600000.0,14.283,18568.2,-89.003
640000.0,14.286,17405.1,-89.004
666000.0,14.287,16724.3,-89.001
800000.0,14.297,13913.0,-88.996
960000.0,14.315,11579.0,-88.954
1000000.0,14.602,10897.5,-88.952
