Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.842,10048000.0,-90.054
1200.0,15.022,8775930.0,-83.18
1250.0,14.811,8542520.0,-83.36
1500.0,14.012,7560170.0,-85.712
1600.0,14.295,6956010.0,-87.742
1660.0,14.502,6615520.0,-88.676
2000.0,15.675,5077170.0,-90.378
2400.0,15.712,4219700.0,-89.416
2500.0,15.729,4047760.0,-89.2
3000.0,15.57,3406950.0,-91.137
3200.0,15.553,3198250.0,-90.61
3330.0,15.553,3073540.0,-90.298
4000.0,15.685,2537490.0,-89.144
4800.0,15.64,2120180.0,-89.193
5000.0,15.636,2036230.0,-89.217
6000.0,15.697,1690150.0,-89.33
6400.0,15.672,1586950.0,-89.322
6660.0,15.658,1526440.0,-89.317
8000.0,15.597,1275510.0,-89.31
9600.0,15.574,1064780.0,-89.594
10000.0,15.571,1022350.0,-89.666
12000.0,15.526,854326.0,-89.445
12500.0,15.534,819771.0,-89.457
15000.0,15.564,681820.0,-89.504
16000.0,15.553,639667.0,-89.42
16600.0,15.547,616854.0,-89.37
20000.0,15.527,512590.0,-89.077
24000.0,15.476,428574.0,-89.28
25000.0,15.467,411677.0,-89.336
30000.0,15.51,342097.0,-89.244
32000.0,15.481,321353.0,-89.444
33300.0,15.469,309054.0,-89.586
40000.0,15.492,256906.0,-90.356
48000.0,15.435,214878.0,-89.571
50000.0,15.436,206318.0,-89.394
60000.0,15.377,172575.0,-89.233
64000.0,15.367,161890.0,-89.216
66600.0,15.36,155616.0,-89.209
80000.0,15.333,129786.0,-89.165
96000.0,15.312,108296.0,-89.18
100000.0,15.309,103988.0,-89.178
120000.0,15.282,86806.3,-89.166
125000.0,15.281,83335.2,-89.156
150000.0,15.275,69473.3,-89.121
160000.0,15.256,65209.9,-89.103
166000.0,15.245,62893.4,-89.095
200000.0,15.194,52374.1,-89.045
240000.0,15.171,43709.9,-89.029
250000.0,15.166,41976.3,-89.026
300000.0,15.132,35057.4,-89.007
320000.0,15.132,32869.6,-89.013
333000.0,15.131,31593.2,-89.017
400000.0,15.128,26306.9,-89.043
480000.0,15.104,21956.0,-88.958
500000.0,15.099,21083.7,-88.937
600000.0,15.081,17590.8,-88.934
640000.0,15.083,16489.3,-88.934
666000.0,15.084,15844.5,-88.932
800000.0,15.093,13182.3,-88.923
960000.0,15.112,10971.5,-88.879
1000000.0,15.399,10335.1,-88.884
