Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.564,9600790.0,-89.983
1200.0,15.751,8366300.0,-83.542
1250.0,15.556,8134240.0,-83.652
1500.0,14.723,7184530.0,-85.687
1600.0,15.035,6611600.0,-87.805
1660.0,15.264,6283680.0,-88.79
2000.0,16.422,4844910.0,-90.336
2400.0,16.439,4030410.0,-89.408
2500.0,16.468,3865000.0,-89.209
3000.0,16.311,3251100.0,-91.061
3200.0,16.292,3052550.0,-90.558
3330.0,16.293,2933390.0,-90.258
4000.0,16.424,2422530.0,-89.156
4800.0,16.381,2024090.0,-89.204
5000.0,16.373,1944200.0,-89.221
6000.0,16.433,1613930.0,-89.336
6400.0,16.41,1515380.0,-89.326
6660.0,16.396,1457370.0,-89.322
8000.0,16.336,1217870.0,-89.316
9600.0,16.31,1016550.0,-89.586
10000.0,16.307,975996.0,-89.652
12000.0,16.261,815584.0,-89.445
12500.0,16.269,782593.0,-89.453
15000.0,16.298,651003.0,-89.496
16000.0,16.286,610745.0,-89.415
16600.0,16.28,588860.0,-89.365
20000.0,16.258,489356.0,-89.086
24000.0,16.207,409131.0,-89.276
25000.0,16.197,393014.0,-89.33
30000.0,16.24,326658.0,-89.243
32000.0,16.21,306819.0,-89.43
33300.0,16.198,295073.0,-89.567
40000.0,16.22,245313.0,-90.303
48000.0,16.162,205156.0,-89.549
50000.0,16.162,196951.0,-89.38
60000.0,16.102,164733.0,-89.226
64000.0,16.091,154530.0,-89.209
66600.0,16.085,148557.0,-89.199
80000.0,16.055,123904.0,-89.158
96000.0,16.034,103389.0,-89.171
100000.0,16.03,99275.0,-89.169
120000.0,16.002,82875.4,-89.161
125000.0,16.001,79566.4,-89.151
150000.0,15.993,66336.1,-89.117
160000.0,15.974,62266.3,-89.098
166000.0,15.963,60054.9,-89.092
200000.0,15.911,50006.0,-89.044
240000.0,15.887,41735.2,-89.026
250000.0,15.882,40079.4,-89.023
300000.0,15.847,33473.2,-89.006
320000.0,15.845,31384.0,-89.011
333000.0,15.845,30160.0,-89.018
400000.0,15.841,25114.6,-89.039
480000.0,15.816,20960.5,-88.956
500000.0,15.811,20128.1,-88.936
600000.0,15.793,16792.3,-88.933
640000.0,15.795,15741.1,-88.93
666000.0,15.796,15125.6,-88.929
800000.0,15.807,12583.8,-88.919
960000.0,15.828,10472.7,-88.874
1000000.0,16.111,9876.57,-88.878
