Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,12.819,12404200.0,-90.298
1200.0,12.009,10937900.0,-81.805
1250.0,11.814,10667000.0,-81.98
1500.0,11.002,9604740.0,-84.584
1600.0,11.306,8788440.0,-87.392
1660.0,11.516,8321010.0,-88.651
2000.0,12.698,6266090.0,-90.728
2400.0,12.723,5212350.0,-89.457
2500.0,12.751,4991500.0,-89.26
3000.0,12.6,4207820.0,-91.638
3200.0,12.582,3951490.0,-90.991
3330.0,12.585,3797000.0,-90.608
4000.0,12.722,3126760.0,-89.172
4800.0,12.691,2612290.0,-89.251
5000.0,12.681,2509970.0,-89.276
6000.0,12.748,2080450.0,-89.418
6400.0,12.727,1953730.0,-89.411
6660.0,12.714,1879300.0,-89.407
8000.0,12.661,1571460.0,-89.394
9600.0,12.642,1311440.0,-89.748
10000.0,12.64,1259090.0,-89.844
12000.0,12.603,1052340.0,-89.575
12500.0,12.612,1009460.0,-89.594
15000.0,12.648,838824.0,-89.655
16000.0,12.64,786898.0,-89.554
16600.0,12.635,758710.0,-89.491
20000.0,12.622,630368.0,-89.136
24000.0,12.578,527144.0,-89.392
25000.0,12.57,506412.0,-89.462
30000.0,12.62,420323.0,-89.353
32000.0,12.593,394900.0,-89.601
33300.0,12.583,379817.0,-89.776
40000.0,12.614,315394.0,-90.728
48000.0,12.565,263873.0,-89.77
50000.0,12.566,253282.0,-89.553
60000.0,12.516,211920.0,-89.364
64000.0,12.508,198793.0,-89.345
66600.0,12.504,191100.0,-89.334
80000.0,12.483,159341.0,-89.289
96000.0,12.472,132908.0,-89.312
100000.0,12.47,127611.0,-89.309
120000.0,12.452,106501.0,-89.303
125000.0,12.453,102231.0,-89.291
150000.0,12.455,85175.6,-89.25
160000.0,12.439,79955.3,-89.231
166000.0,12.43,77120.9,-89.221
200000.0,12.389,64227.2,-89.164
240000.0,12.373,53590.1,-89.146
250000.0,12.369,51461.1,-89.143
300000.0,12.344,42971.5,-89.121
320000.0,12.346,40278.5,-89.132
333000.0,12.347,38703.9,-89.136
400000.0,12.35,32212.3,-89.163
480000.0,12.332,26882.6,-89.063
500000.0,12.329,25814.5,-89.037
600000.0,12.315,21535.7,-89.033
640000.0,12.318,20185.5,-89.033
666000.0,12.319,19395.4,-89.028
800000.0,12.329,16133.2,-89.018
960000.0,12.346,13425.8,-88.963
1000000.0,12.633,12595.6,-88.969
