Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.412,10333500.0,-90.271
1200.0,14.574,9039820.0,-83.245
1250.0,14.388,8789790.0,-83.386
1500.0,13.559,7795880.0,-85.625
1600.0,13.883,7163790.0,-87.869
1660.0,14.086,6799720.0,-88.87
2000.0,15.275,5211080.0,-90.602
2400.0,15.301,4335540.0,-89.525
2500.0,15.327,4154000.0,-89.358
3000.0,15.174,3494680.0,-91.344
3200.0,15.16,3281150.0,-90.8
3330.0,15.161,3153020.0,-90.477
4000.0,15.298,2601410.0,-89.293
4800.0,15.263,2172630.0,-89.33
5000.0,15.253,2087010.0,-89.349
6000.0,15.323,1731770.0,-89.472
6400.0,15.255,1625750.0,-89.463
6660.0,15.237,1563630.0,-89.457
8000.0,15.19,1306450.0,-89.449
9600.0,15.165,1090030.0,-89.737
10000.0,15.171,1046630.0,-89.808
12000.0,15.125,874509.0,-89.579
12500.0,15.141,839001.0,-89.591
15000.0,15.17,697582.0,-89.635
16000.0,15.168,654415.0,-89.547
16600.0,15.154,630950.0,-89.494
20000.0,15.15,524205.0,-89.192
24000.0,15.106,438212.0,-89.398
25000.0,15.098,420939.0,-89.453
30000.0,15.14,349680.0,-89.358
32000.0,15.1,328443.0,-89.56
33300.0,15.08,315867.0,-89.705
40000.0,15.143,262491.0,-90.491
48000.0,15.106,219507.0,-89.687
50000.0,15.104,210716.0,-89.504
60000.0,15.047,176235.0,-89.341
64000.0,15.038,165313.0,-89.322
66600.0,15.032,158915.0,-89.313
80000.0,15.008,132511.0,-89.269
96000.0,14.991,110550.0,-89.285
100000.0,14.989,106146.0,-89.281
120000.0,14.966,88592.4,-89.274
125000.0,14.966,85046.5,-89.264
150000.0,14.963,70884.8,-89.228
160000.0,14.946,66533.3,-89.211
166000.0,14.936,64169.8,-89.202
200000.0,14.889,53428.2,-89.153
240000.0,14.869,44581.9,-89.137
250000.0,14.865,42811.5,-89.134
300000.0,14.835,35747.5,-89.115
320000.0,14.835,33512.8,-89.123
333000.0,14.836,32204.6,-89.127
400000.0,14.836,26809.8,-89.154
480000.0,14.815,22372.6,-89.069
500000.0,14.811,21483.1,-89.047
600000.0,14.796,17921.0,-89.044
640000.0,14.799,16798.0,-89.045
666000.0,14.8,16140.7,-89.043
800000.0,14.811,13426.2,-89.035
960000.0,14.831,11173.4,-88.991
1000000.0,15.12,10522.2,-88.991
