Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.955,9978550.0,-90.236
1200.0,15.133,8719720.0,-83.511
1250.0,14.931,8474640.0,-83.607
1500.0,14.111,7490780.0,-85.703
1600.0,14.419,6892200.0,-87.926
1660.0,14.63,6549050.0,-88.892
2000.0,15.818,5031770.0,-90.551
2400.0,15.834,4186870.0,-89.605
2500.0,15.867,4011740.0,-89.369
3000.0,15.72,3374510.0,-91.284
3200.0,15.7,3167990.0,-90.761
3330.0,15.701,3043960.0,-90.443
4000.0,15.834,2512310.0,-89.298
4800.0,15.799,2098180.0,-89.358
5000.0,15.792,2015460.0,-89.362
6000.0,15.86,1672490.0,-89.48
6400.0,15.837,1570110.0,-89.47
6660.0,15.824,1510060.0,-89.467
8000.0,15.768,1261520.0,-89.454
9600.0,15.75,1052620.0,-89.728
10000.0,15.747,1010700.0,-89.806
12000.0,15.706,844372.0,-89.585
12500.0,15.715,810157.0,-89.596
15000.0,15.749,673675.0,-89.641
16000.0,15.74,631934.0,-89.555
16600.0,15.735,609294.0,-89.504
20000.0,15.719,506203.0,-89.213
24000.0,15.672,423134.0,-89.411
25000.0,15.663,406432.0,-89.469
30000.0,15.71,337674.0,-89.375
32000.0,15.682,317138.0,-89.57
33300.0,15.67,304995.0,-89.711
40000.0,15.697,253466.0,-90.469
48000.0,15.644,211941.0,-89.695
50000.0,15.645,203451.0,-89.52
60000.0,15.589,170140.0,-89.363
64000.0,15.581,159597.0,-89.347
66600.0,15.576,153414.0,-89.337
80000.0,15.551,127917.0,-89.297
96000.0,15.535,106712.0,-89.312
100000.0,15.532,102463.0,-89.309
120000.0,15.509,85510.2,-89.299
125000.0,15.509,82089.3,-89.29
150000.0,15.506,68417.5,-89.256
160000.0,15.489,64214.7,-89.239
166000.0,15.479,61933.0,-89.232
200000.0,15.432,51558.6,-89.185
240000.0,15.414,43018.2,-89.169
250000.0,15.41,41309.4,-89.166
300000.0,15.38,34490.3,-89.148
320000.0,15.38,32333.0,-89.155
333000.0,15.381,31070.5,-89.159
400000.0,15.382,25864.9,-89.185
480000.0,15.363,21580.6,-89.102
500000.0,15.359,20722.1,-89.082
600000.0,15.346,17283.4,-89.079
640000.0,15.349,16199.4,-89.078
666000.0,15.351,15564.9,-89.076
800000.0,15.366,12945.3,-89.067
960000.0,15.39,10770.5,-89.022
1000000.0,15.68,10148.4,-89.02
