Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.178,9836700.0,-90.266
1200.0,15.344,8574290.0,-83.6
1250.0,15.169,8341960.0,-83.706
1500.0,14.36,7370870.0,-85.902
1600.0,14.662,6780410.0,-87.986
1660.0,14.878,6447350.0,-88.966
2000.0,16.056,4956990.0,-90.547
2400.0,16.094,4120230.0,-89.56
2500.0,16.111,3951870.0,-89.376
3000.0,15.962,3323680.0,-91.265
3200.0,15.939,3119990.0,-90.755
3330.0,15.943,2997660.0,-90.443
4000.0,16.078,2474840.0,-89.311
4800.0,16.041,2066970.0,-89.361
5000.0,16.035,1985010.0,-89.376
6000.0,16.1,1647480.0,-89.492
6400.0,16.078,1546640.0,-89.476
6660.0,16.065,1487400.0,-89.475
8000.0,16.008,1242540.0,-89.456
9600.0,15.988,1036820.0,-89.74
10000.0,15.988,995464.0,-89.806
12000.0,15.947,831632.0,-89.588
12500.0,15.956,797955.0,-89.597
15000.0,15.99,663548.0,-89.639
16000.0,15.98,622433.0,-89.556
16600.0,15.975,600136.0,-89.504
20000.0,15.959,498592.0,-89.216
24000.0,15.911,416749.0,-89.41
25000.0,15.903,400306.0,-89.465
30000.0,15.95,332605.0,-89.374
32000.0,15.921,312378.0,-89.567
33300.0,15.909,300410.0,-89.703
40000.0,15.936,249666.0,-90.451
48000.0,15.883,208764.0,-89.685
50000.0,15.883,200397.0,-89.512
60000.0,15.828,167584.0,-89.356
64000.0,15.819,157196.0,-89.338
66600.0,15.813,151108.0,-89.329
80000.0,15.788,126001.0,-89.287
96000.0,15.772,105113.0,-89.302
100000.0,15.768,100926.0,-89.298
120000.0,15.745,84228.8,-89.291
125000.0,15.744,80861.4,-89.282
150000.0,15.741,67396.4,-89.245
160000.0,15.723,63256.1,-89.231
166000.0,15.714,61009.2,-89.221
200000.0,15.667,50790.3,-89.177
240000.0,15.647,42378.7,-89.159
250000.0,15.642,40694.6,-89.156
300000.0,15.612,33977.9,-89.138
320000.0,15.612,31854.4,-89.145
333000.0,15.612,30610.4,-89.153
400000.0,15.612,25482.8,-89.175
480000.0,15.592,21262.9,-89.093
500000.0,15.588,20417.3,-89.073
600000.0,15.574,17030.0,-89.071
640000.0,15.577,15962.4,-89.069
666000.0,15.579,15337.3,-89.068
800000.0,15.592,12757.3,-89.059
960000.0,15.615,10615.3,-89.015
1000000.0,15.909,10002.8,-89.01
