Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.721,10122900.0,-90.233
1200.0,14.905,8836010.0,-83.295
1250.0,14.712,8599780.0,-83.481
1500.0,13.871,7603950.0,-85.653
1600.0,14.205,6998060.0,-87.905
1660.0,14.407,6653110.0,-88.854
2000.0,15.592,5102540.0,-90.573
2400.0,15.633,4242390.0,-89.526
2500.0,15.647,4068010.0,-89.352
3000.0,15.497,3422040.0,-91.292
3200.0,15.478,3213010.0,-90.764
3330.0,15.48,3087610.0,-90.45
4000.0,15.614,2548250.0,-89.276
4800.0,15.577,2128120.0,-89.341
5000.0,15.57,2044120.0,-89.352
6000.0,15.638,1696140.0,-89.466
6400.0,15.614,1592430.0,-89.456
6660.0,15.601,1531640.0,-89.452
8000.0,15.547,1279570.0,-89.433
9600.0,15.525,1067870.0,-89.725
10000.0,15.523,1025220.0,-89.795
12000.0,15.482,856564.0,-89.573
12500.0,15.492,821846.0,-89.582
15000.0,15.526,683373.0,-89.626
16000.0,15.516,641055.0,-89.541
16600.0,15.511,618096.0,-89.489
20000.0,15.494,513529.0,-89.195
24000.0,15.447,429268.0,-89.394
25000.0,15.438,412337.0,-89.452
30000.0,15.485,342580.0,-89.36
32000.0,15.457,321760.0,-89.556
33300.0,15.445,309434.0,-89.699
40000.0,15.472,257158.0,-90.47
48000.0,15.418,215040.0,-89.685
50000.0,15.419,206422.0,-89.506
60000.0,15.364,172634.0,-89.346
64000.0,15.355,161939.0,-89.328
66600.0,15.35,155668.0,-89.319
80000.0,15.325,129802.0,-89.279
96000.0,15.308,108283.0,-89.294
100000.0,15.306,103972.0,-89.291
120000.0,15.282,86776.2,-89.28
125000.0,15.282,83303.6,-89.271
150000.0,15.279,69433.4,-89.235
160000.0,15.262,65168.5,-89.219
166000.0,15.252,62853.2,-89.212
200000.0,15.205,52328.6,-89.163
240000.0,15.186,43662.4,-89.147
250000.0,15.181,41928.4,-89.145
300000.0,15.151,35009.0,-89.127
320000.0,15.152,32820.1,-89.134
333000.0,15.152,31538.4,-89.139
400000.0,15.153,26254.9,-89.165
480000.0,15.133,21907.7,-89.081
500000.0,15.129,21036.5,-89.06
600000.0,15.115,17546.4,-89.057
640000.0,15.118,16446.4,-89.057
666000.0,15.12,15802.5,-89.055
800000.0,15.134,13143.5,-89.046
960000.0,15.157,10936.1,-89.002
1000000.0,15.447,10301.8,-89.0
