Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.956,10654700.0,-90.228
1200.0,14.156,9307140.0,-82.904
1250.0,13.944,9067180.0,-83.198
1500.0,13.131,8043320.0,-85.417
1600.0,13.434,7398550.0,-87.815
1660.0,13.641,7032270.0,-88.871
2000.0,14.83,5368090.0,-90.609
2400.0,14.86,4461970.0,-89.529
2500.0,14.879,4278370.0,-89.331
3000.0,14.729,3601190.0,-91.374
3200.0,14.708,3380820.0,-90.832
3330.0,14.713,3248850.0,-90.495
4000.0,14.85,2679930.0,-89.261
4800.0,14.812,2238610.0,-89.326
5000.0,14.804,2149820.0,-89.338
6000.0,14.871,1783670.0,-89.462
6400.0,14.851,1674540.0,-89.451
6660.0,14.835,1610350.0,-89.448
8000.0,14.781,1345750.0,-89.431
9600.0,14.763,1123080.0,-89.739
10000.0,14.76,1078230.0,-89.812
12000.0,14.72,900942.0,-89.576
12500.0,14.73,864376.0,-89.588
15000.0,14.764,718577.0,-89.633
16000.0,14.756,674143.0,-89.545
16600.0,14.751,649976.0,-89.495
20000.0,14.735,540012.0,-89.181
24000.0,14.689,451462.0,-89.389
25000.0,14.68,433641.0,-89.45
30000.0,14.727,360185.0,-89.351
32000.0,14.7,338339.0,-89.563
33300.0,14.688,325380.0,-89.711
40000.0,14.716,270360.0,-90.519
48000.0,14.663,226120.0,-89.692
50000.0,14.664,217055.0,-89.504
60000.0,14.61,181552.0,-89.334
64000.0,14.6,170301.0,-89.319
66600.0,14.596,163715.0,-89.308
80000.0,14.572,136513.0,-89.263
96000.0,14.556,113886.0,-89.278
100000.0,14.553,109352.0,-89.274
120000.0,14.53,91270.0,-89.264
125000.0,14.531,87616.1,-89.254
150000.0,14.528,73026.8,-89.215
160000.0,14.511,68544.8,-89.199
166000.0,14.501,66111.7,-89.189
200000.0,14.454,55048.3,-89.137
240000.0,14.435,45935.3,-89.12
250000.0,14.43,44112.9,-89.118
300000.0,14.401,36838.8,-89.098
320000.0,14.401,34535.5,-89.106
333000.0,14.401,33189.1,-89.11
400000.0,14.401,27627.3,-89.137
480000.0,14.38,23056.9,-89.048
500000.0,14.376,22140.4,-89.027
600000.0,14.36,18470.8,-89.024
640000.0,14.362,17312.9,-89.024
666000.0,14.364,16635.4,-89.022
800000.0,14.374,13840.1,-89.014
960000.0,14.393,11521.0,-88.971
1000000.0,14.68,10847.2,-88.978
