Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.869,10038700.0,-90.23
1200.0,15.05,8754480.0,-83.424
1250.0,14.841,8528140.0,-83.559
1500.0,14.059,7541110.0,-85.801
1600.0,14.333,6936580.0,-87.91
1660.0,14.539,6592470.0,-88.888
2000.0,15.72,5062010.0,-90.543
2400.0,15.743,4209520.0,-89.503
2500.0,15.773,4035310.0,-89.344
3000.0,15.624,3395160.0,-91.28
3200.0,15.606,3187140.0,-90.761
3330.0,15.607,3062320.0,-90.44
4000.0,15.741,2527470.0,-89.291
4800.0,15.708,2111040.0,-89.343
5000.0,15.697,2027490.0,-89.357
6000.0,15.764,1682590.0,-89.471
6400.0,15.742,1579650.0,-89.457
6660.0,15.727,1519220.0,-89.449
8000.0,15.673,1269340.0,-89.437
9600.0,15.653,1059080.0,-89.72
10000.0,15.651,1016950.0,-89.793
12000.0,15.61,849646.0,-89.567
12500.0,15.619,815172.0,-89.579
15000.0,15.653,677881.0,-89.622
16000.0,15.643,635883.0,-89.535
16600.0,15.638,613111.0,-89.485
20000.0,15.621,509388.0,-89.191
24000.0,15.573,425809.0,-89.386
25000.0,15.564,409026.0,-89.443
30000.0,15.61,339842.0,-89.349
32000.0,15.582,319183.0,-89.547
33300.0,15.571,306962.0,-89.686
40000.0,15.597,255099.0,-90.446
48000.0,15.543,213325.0,-89.665
50000.0,15.543,204781.0,-89.489
60000.0,15.488,171260.0,-89.329
64000.0,15.479,160650.0,-89.312
66600.0,15.473,154434.0,-89.302
80000.0,15.448,128778.0,-89.258
96000.0,15.43,107438.0,-89.27
100000.0,15.427,103160.0,-89.267
120000.0,15.402,86104.2,-89.255
125000.0,15.402,82659.2,-89.245
150000.0,15.398,68899.2,-89.208
160000.0,15.381,64669.6,-89.192
166000.0,15.37,62371.4,-89.183
200000.0,15.322,51929.7,-89.133
240000.0,15.301,43334.3,-89.116
250000.0,15.297,41613.7,-89.113
300000.0,15.265,34749.1,-89.094
320000.0,15.266,32577.8,-89.101
333000.0,15.265,31306.2,-89.104
400000.0,15.264,26063.9,-89.129
480000.0,15.243,21750.4,-89.045
500000.0,15.239,20885.9,-89.024
600000.0,15.223,17423.3,-89.02
640000.0,15.225,16331.8,-89.019
666000.0,15.226,15692.7,-89.018
800000.0,15.238,13054.4,-89.009
960000.0,15.258,10864.1,-88.965
1000000.0,15.545,10236.7,-88.97
