Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.9,9417190.0,-89.994
1200.0,16.053,8199990.0,-83.676
1250.0,15.88,7974260.0,-83.762
1500.0,15.06,7021590.0,-85.871
1600.0,15.352,6472710.0,-87.849
1660.0,15.544,6152670.0,-88.739
2000.0,16.733,4755770.0,-90.322
2400.0,16.765,3953410.0,-89.394
2500.0,16.78,3793160.0,-89.208
3000.0,16.63,3190180.0,-91.028
3200.0,16.606,2994850.0,-90.54
3330.0,16.606,2878390.0,-90.243
4000.0,16.732,2377690.0,-89.161
4800.0,16.696,1986270.0,-89.207
5000.0,16.684,1907610.0,-89.225
6000.0,16.744,1583990.0,-89.335
6400.0,16.721,1487120.0,-89.33
6660.0,16.707,1430210.0,-89.326
8000.0,16.646,1195040.0,-89.309
9600.0,16.622,997342.0,-89.588
10000.0,16.617,957773.0,-89.654
12000.0,16.572,800323.0,-89.447
12500.0,16.58,767935.0,-89.457
15000.0,16.608,638838.0,-89.499
16000.0,16.597,599280.0,-89.42
16600.0,16.591,577858.0,-89.373
20000.0,16.57,480189.0,-89.096
24000.0,16.518,401454.0,-89.286
25000.0,16.508,385631.0,-89.338
30000.0,16.55,320530.0,-89.251
32000.0,16.52,301044.0,-89.437
33300.0,16.508,289517.0,-89.568
40000.0,16.529,240708.0,-90.289
48000.0,16.471,201295.0,-89.552
50000.0,16.471,193243.0,-89.385
60000.0,16.411,161620.0,-89.233
64000.0,16.4,151616.0,-89.216
66600.0,16.394,145750.0,-89.207
80000.0,16.363,121565.0,-89.167
96000.0,16.342,101437.0,-89.18
100000.0,16.338,97402.0,-89.177
120000.0,16.31,81307.9,-89.167
125000.0,16.308,78063.7,-89.158
150000.0,16.301,65083.3,-89.124
160000.0,16.281,61088.2,-89.108
166000.0,16.27,58920.9,-89.098
200000.0,16.218,49060.5,-89.051
240000.0,16.194,40945.3,-89.035
250000.0,16.188,39321.0,-89.031
300000.0,16.153,32838.6,-89.013
320000.0,16.152,30789.0,-89.019
333000.0,16.151,29591.4,-89.025
400000.0,16.146,24641.6,-89.045
480000.0,16.121,20565.1,-88.965
500000.0,16.117,19748.3,-88.945
600000.0,16.099,16475.3,-88.942
640000.0,16.101,15443.7,-88.939
666000.0,16.102,14839.7,-88.937
800000.0,16.112,12346.4,-88.928
960000.0,16.133,10274.9,-88.884
1000000.0,16.421,9690.78,-88.887
