Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.941,10669600.0,-90.201
1200.0,14.099,9334290.0,-82.951
1250.0,13.909,9081650.0,-83.148
1500.0,13.126,8072330.0,-85.383
1600.0,13.405,7414760.0,-87.793
1660.0,13.613,7041910.0,-88.795
2000.0,14.798,5376840.0,-90.606
2400.0,14.825,4475610.0,-89.571
2500.0,14.846,4287190.0,-89.328
3000.0,14.7,3608810.0,-91.376
3200.0,14.681,3387510.0,-90.812
3330.0,14.682,3255290.0,-90.484
4000.0,14.817,2685290.0,-89.27
4800.0,14.784,2243120.0,-89.317
5000.0,14.775,2154180.0,-89.331
6000.0,14.841,1787020.0,-89.45
6400.0,14.82,1677950.0,-89.437
6660.0,14.807,1613880.0,-89.436
8000.0,14.75,1348630.0,-89.418
9600.0,14.731,1125290.0,-89.724
10000.0,14.729,1080490.0,-89.795
12000.0,14.689,902859.0,-89.559
12500.0,14.698,866238.0,-89.572
15000.0,14.733,720170.0,-89.617
16000.0,14.723,675574.0,-89.523
16600.0,14.719,651396.0,-89.469
20000.0,14.702,541222.0,-89.158
24000.0,14.654,452497.0,-89.37
25000.0,14.646,434652.0,-89.428
30000.0,14.693,361054.0,-89.328
32000.0,14.665,339152.0,-89.536
33300.0,14.653,326167.0,-89.684
40000.0,14.68,271041.0,-90.495
48000.0,14.627,226689.0,-89.668
50000.0,14.628,217607.0,-89.478
60000.0,14.573,182021.0,-89.307
64000.0,14.564,170750.0,-89.291
66600.0,14.558,164147.0,-89.279
80000.0,14.534,136883.0,-89.235
96000.0,14.517,114201.0,-89.248
100000.0,14.514,109656.0,-89.244
120000.0,14.49,91529.8,-89.234
125000.0,14.49,87867.9,-89.225
150000.0,14.487,73237.4,-89.186
160000.0,14.469,68743.1,-89.169
166000.0,14.459,66305.5,-89.159
200000.0,14.412,55213.2,-89.109
240000.0,14.392,46074.8,-89.091
250000.0,14.387,44246.8,-89.087
300000.0,14.357,36950.9,-89.067
320000.0,14.357,34641.0,-89.077
333000.0,14.357,33288.7,-89.08
400000.0,14.356,27714.1,-89.107
480000.0,14.335,23129.6,-89.019
500000.0,14.33,22210.4,-88.996
600000.0,14.314,18529.2,-88.994
640000.0,14.317,17368.6,-88.994
666000.0,14.318,16689.2,-88.991
800000.0,14.328,13883.3,-88.984
960000.0,14.347,11554.1,-88.939
1000000.0,14.634,10874.5,-88.937
