Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.184,9826380.0,-90.213
1200.0,15.358,8578860.0,-83.573
1250.0,15.173,8337390.0,-83.699
1500.0,14.366,7358530.0,-85.873
1600.0,14.665,6775260.0,-87.959
1660.0,14.877,6445870.0,-88.916
2000.0,16.06,4955570.0,-90.528
2400.0,16.097,4123340.0,-89.53
2500.0,16.11,3951550.0,-89.377
3000.0,15.96,3323620.0,-91.265
3200.0,15.94,3119950.0,-90.743
3330.0,15.943,2997590.0,-90.444
4000.0,16.078,2474350.0,-89.302
4800.0,16.04,2066470.0,-89.364
5000.0,16.034,1985050.0,-89.371
6000.0,16.1,1647470.0,-89.485
6400.0,16.078,1546560.0,-89.478
6660.0,16.065,1487350.0,-89.473
8000.0,16.01,1242450.0,-89.463
9600.0,15.989,1036800.0,-89.731
10000.0,15.988,995416.0,-89.809
12000.0,15.947,831612.0,-89.591
12500.0,15.956,797920.0,-89.602
15000.0,15.99,663526.0,-89.645
16000.0,15.981,622425.0,-89.56
16600.0,15.975,600111.0,-89.512
20000.0,15.959,498562.0,-89.225
24000.0,15.913,416722.0,-89.422
25000.0,15.903,400273.0,-89.476
30000.0,15.951,332573.0,-89.386
32000.0,15.922,312344.0,-89.579
33300.0,15.911,300374.0,-89.717
40000.0,15.938,249627.0,-90.464
48000.0,15.885,208723.0,-89.702
50000.0,15.886,200360.0,-89.529
60000.0,15.831,167545.0,-89.374
64000.0,15.823,157157.0,-89.358
66600.0,15.817,151070.0,-89.349
80000.0,15.793,125961.0,-89.309
96000.0,15.776,105076.0,-89.325
100000.0,15.773,100892.0,-89.322
120000.0,15.751,84196.2,-89.312
125000.0,15.751,80829.4,-89.302
150000.0,15.748,67367.4,-89.268
160000.0,15.731,63226.5,-89.252
166000.0,15.721,60979.3,-89.244
200000.0,15.675,50761.8,-89.198
240000.0,15.656,42353.2,-89.183
250000.0,15.652,40669.8,-89.18
300000.0,15.622,33955.3,-89.164
320000.0,15.623,31832.0,-89.169
333000.0,15.623,30588.5,-89.176
400000.0,15.624,25462.8,-89.198
480000.0,15.605,21244.4,-89.116
500000.0,15.602,20399.3,-89.096
600000.0,15.589,17013.2,-89.093
640000.0,15.593,15946.1,-89.092
666000.0,15.595,15321.4,-89.091
800000.0,15.61,12742.5,-89.081
960000.0,15.636,10601.2,-89.037
1000000.0,15.927,9991.44,-89.032
