Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.303,11970400.0,-90.278
1200.0,12.464,10532100.0,-82.134
1250.0,12.282,10270300.0,-82.279
1500.0,11.466,9208800.0,-84.81
1600.0,11.776,8439800.0,-87.5
1660.0,11.982,7997480.0,-88.671
2000.0,13.163,6043950.0,-90.717
2400.0,13.19,5025210.0,-89.555
2500.0,13.217,4815290.0,-89.284
3000.0,13.07,4057820.0,-91.584
3200.0,13.049,3810290.0,-90.957
3330.0,13.053,3660960.0,-90.591
4000.0,13.19,3015980.0,-89.208
4800.0,13.157,2519610.0,-89.276
5000.0,13.147,2421000.0,-89.294
6000.0,13.216,2007090.0,-89.44
6400.0,13.194,1884560.0,-89.43
6660.0,13.181,1812750.0,-89.427
8000.0,13.127,1515330.0,-89.416
9600.0,13.108,1264620.0,-89.765
10000.0,13.107,1214200.0,-89.85
12000.0,13.069,1014700.0,-89.592
12500.0,13.079,973432.0,-89.605
15000.0,13.115,808977.0,-89.663
16000.0,13.107,758868.0,-89.564
16600.0,13.102,731689.0,-89.505
20000.0,13.089,607888.0,-89.161
24000.0,13.044,508301.0,-89.407
25000.0,13.036,488287.0,-89.474
30000.0,13.086,405344.0,-89.372
32000.0,13.06,380807.0,-89.609
33300.0,13.049,366249.0,-89.778
40000.0,13.08,304166.0,-90.693
48000.0,13.03,254452.0,-89.772
50000.0,13.032,244232.0,-89.562
60000.0,12.981,204321.0,-89.379
64000.0,12.974,191665.0,-89.36
66600.0,12.969,184242.0,-89.35
80000.0,12.949,153618.0,-89.306
96000.0,12.937,128132.0,-89.329
100000.0,12.935,123026.0,-89.326
120000.0,12.916,102671.0,-89.321
125000.0,12.918,98553.9,-89.31
150000.0,12.919,82115.0,-89.272
160000.0,12.903,77078.7,-89.254
166000.0,12.894,74344.9,-89.243
200000.0,12.852,61907.1,-89.19
240000.0,12.837,51654.7,-89.173
250000.0,12.833,49600.2,-89.17
300000.0,12.808,41414.7,-89.151
320000.0,12.809,38820.7,-89.16
333000.0,12.81,37303.1,-89.166
400000.0,12.814,31046.2,-89.194
480000.0,12.796,25907.5,-89.099
500000.0,12.793,24877.4,-89.075
600000.0,12.78,20751.9,-89.074
640000.0,12.783,19450.7,-89.075
666000.0,12.784,18689.0,-89.071
800000.0,12.796,15544.4,-89.066
960000.0,12.815,12934.2,-89.017
1000000.0,13.103,12144.1,-89.022
