Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.438,10319700.0,-90.268
1200.0,14.627,9033680.0,-83.219
1250.0,14.42,8772040.0,-83.375
1500.0,13.64,7771280.0,-85.635
1600.0,13.914,7142610.0,-87.876
1660.0,14.114,6791620.0,-88.892
2000.0,15.308,5198260.0,-90.581
2400.0,15.342,4321990.0,-89.565
2500.0,15.354,4145270.0,-89.35
3000.0,15.207,3488380.0,-91.329
3200.0,15.187,3274270.0,-90.789
3330.0,15.191,3146050.0,-90.471
4000.0,15.325,2596460.0,-89.28
4800.0,15.289,2168480.0,-89.328
5000.0,15.282,2082610.0,-89.354
6000.0,15.348,1728240.0,-89.469
6400.0,15.326,1622470.0,-89.457
6660.0,15.313,1560480.0,-89.452
8000.0,15.259,1303950.0,-89.44
9600.0,15.239,1087840.0,-89.731
10000.0,15.236,1044580.0,-89.806
12000.0,15.194,872777.0,-89.58
12500.0,15.204,837385.0,-89.588
15000.0,15.238,696262.0,-89.633
16000.0,15.228,653161.0,-89.545
16600.0,15.224,629746.0,-89.493
20000.0,15.208,523211.0,-89.192
24000.0,15.161,437383.0,-89.398
25000.0,15.152,420128.0,-89.455
30000.0,15.199,349015.0,-89.361
32000.0,15.171,327816.0,-89.564
33300.0,15.16,315262.0,-89.707
40000.0,15.187,261979.0,-90.493
48000.0,15.134,219086.0,-89.693
50000.0,15.135,210304.0,-89.512
60000.0,15.08,175889.0,-89.35
64000.0,15.072,164987.0,-89.332
66600.0,15.066,158603.0,-89.323
80000.0,15.042,132241.0,-89.281
96000.0,15.026,110326.0,-89.297
100000.0,15.023,105931.0,-89.296
120000.0,15.0,88409.7,-89.286
125000.0,15.001,84871.7,-89.276
150000.0,14.998,70737.9,-89.24
160000.0,14.981,66395.1,-89.223
166000.0,14.971,64034.8,-89.215
200000.0,14.925,53313.5,-89.166
240000.0,14.905,44484.7,-89.15
250000.0,14.901,42717.9,-89.147
300000.0,14.872,35669.2,-89.128
320000.0,14.872,33439.4,-89.136
333000.0,14.872,32132.9,-89.141
400000.0,14.873,26749.9,-89.168
480000.0,14.852,22322.4,-89.082
500000.0,14.848,21435.0,-89.06
600000.0,14.833,17880.9,-89.057
640000.0,14.835,16760.6,-89.057
666000.0,14.836,16104.6,-89.056
800000.0,14.848,13397.0,-89.047
960000.0,14.867,11149.6,-89.004
1000000.0,15.157,10498.4,-88.995
