Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.949,9976680.0,-90.237
1200.0,15.149,8707290.0,-83.479
1250.0,14.947,8467650.0,-83.613
1500.0,14.13,7484860.0,-85.809
1600.0,14.433,6884270.0,-87.951
1660.0,14.64,6542740.0,-88.916
2000.0,15.83,5027020.0,-90.576
2400.0,15.847,4185090.0,-89.58
2500.0,15.883,4008160.0,-89.366
3000.0,15.73,3371320.0,-91.292
3200.0,15.713,3165120.0,-90.771
3330.0,15.716,3040770.0,-90.465
4000.0,15.852,2509840.0,-89.307
4800.0,15.813,2096640.0,-89.361
5000.0,15.807,2013470.0,-89.378
6000.0,15.875,1671000.0,-89.491
6400.0,15.852,1568580.0,-89.48
6660.0,15.839,1508610.0,-89.479
8000.0,15.783,1260290.0,-89.471
9600.0,15.766,1051650.0,-89.742
10000.0,15.763,1009650.0,-89.821
12000.0,15.722,843519.0,-89.599
12500.0,15.732,809308.0,-89.611
15000.0,15.767,672944.0,-89.656
16000.0,15.757,631254.0,-89.573
16600.0,15.752,608628.0,-89.521
20000.0,15.737,505627.0,-89.233
24000.0,15.69,422630.0,-89.432
25000.0,15.681,405945.0,-89.486
30000.0,15.729,337261.0,-89.395
32000.0,15.701,316751.0,-89.591
33300.0,15.69,304608.0,-89.731
40000.0,15.718,253130.0,-90.488
48000.0,15.665,211658.0,-89.716
50000.0,15.666,203173.0,-89.541
60000.0,15.612,169900.0,-89.385
64000.0,15.604,159367.0,-89.369
66600.0,15.598,153193.0,-89.359
80000.0,15.575,127726.0,-89.32
96000.0,15.559,106547.0,-89.335
100000.0,15.556,102304.0,-89.332
120000.0,15.533,85373.8,-89.323
125000.0,15.534,81957.9,-89.312
150000.0,15.532,68304.6,-89.278
160000.0,15.515,64107.5,-89.263
166000.0,15.505,61828.7,-89.253
200000.0,15.46,51469.0,-89.207
240000.0,15.441,42941.4,-89.192
250000.0,15.437,41235.5,-89.189
300000.0,15.408,34425.8,-89.17
320000.0,15.409,32272.4,-89.179
333000.0,15.41,31012.0,-89.183
400000.0,15.412,25815.0,-89.208
480000.0,15.393,21538.0,-89.126
500000.0,15.389,20680.8,-89.105
600000.0,15.377,17248.4,-89.102
640000.0,15.381,16166.1,-89.101
666000.0,15.383,15532.7,-89.1
800000.0,15.399,12917.7,-89.091
960000.0,15.424,10747.1,-89.045
1000000.0,15.714,10126.5,-89.043
