Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.805,9471100.0,-89.967
1200.0,15.968,8253610.0,-83.642
1250.0,15.782,8022380.0,-83.723
1500.0,14.949,7075580.0,-85.91
1600.0,15.257,6517540.0,-87.784
1660.0,15.446,6193540.0,-88.731
2000.0,16.637,4783000.0,-90.307
2400.0,16.648,3983820.0,-89.376
2500.0,16.683,3816860.0,-89.182
3000.0,16.521,3210450.0,-90.998
3200.0,16.502,3014110.0,-90.517
3330.0,16.503,2896540.0,-90.216
4000.0,16.63,2392640.0,-89.128
4800.0,16.587,1999110.0,-89.182
5000.0,16.58,1920080.0,-89.195
6000.0,16.639,1594280.0,-89.305
6400.0,16.615,1496860.0,-89.296
6660.0,16.599,1439720.0,-89.297
8000.0,16.536,1202840.0,-89.284
9600.0,16.512,1004120.0,-89.556
10000.0,16.508,964173.0,-89.621
12000.0,16.461,805773.0,-89.415
12500.0,16.468,773166.0,-89.423
15000.0,16.497,643219.0,-89.467
16000.0,16.485,603431.0,-89.384
16600.0,16.478,581859.0,-89.337
20000.0,16.456,483562.0,-89.061
24000.0,16.402,404292.0,-89.25
25000.0,16.393,388366.0,-89.301
30000.0,16.434,322806.0,-89.214
32000.0,16.404,303209.0,-89.402
33300.0,16.391,291616.0,-89.535
40000.0,16.412,242466.0,-90.26
48000.0,16.353,202772.0,-89.519
50000.0,16.352,194660.0,-89.35
60000.0,16.291,162815.0,-89.197
64000.0,16.28,152735.0,-89.181
66600.0,16.273,146823.0,-89.171
80000.0,16.242,122464.0,-89.131
96000.0,16.22,102204.0,-89.143
100000.0,16.216,98149.0,-89.14
120000.0,16.186,81938.9,-89.132
125000.0,16.184,78669.1,-89.123
150000.0,16.175,65594.0,-89.086
160000.0,16.156,61567.7,-89.071
166000.0,16.144,59383.2,-89.064
200000.0,16.091,49449.5,-89.016
240000.0,16.065,41273.4,-88.999
250000.0,16.059,39635.8,-88.995
300000.0,16.024,33102.2,-88.977
320000.0,16.021,31033.3,-88.983
333000.0,16.021,29824.6,-88.99
400000.0,16.015,24837.3,-89.011
480000.0,15.99,20730.2,-88.929
500000.0,15.985,19907.4,-88.909
600000.0,15.966,16609.2,-88.905
640000.0,15.968,15569.2,-88.903
666000.0,15.969,14960.4,-88.9
800000.0,15.978,12447.4,-88.89
960000.0,15.998,10359.5,-88.845
1000000.0,16.282,9771.79,-88.849
