Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.018,12230900.0,-90.309
1200.0,12.187,10773400.0,-81.941
1250.0,11.999,10511200.0,-82.089
1500.0,11.188,9439300.0,-84.693
1600.0,11.494,8644580.0,-87.447
1660.0,11.709,8186510.0,-88.683
2000.0,12.881,6176440.0,-90.719
2400.0,12.919,5130980.0,-89.52
2500.0,12.939,4919310.0,-89.269
3000.0,12.791,4145780.0,-91.619
3200.0,12.771,3893420.0,-90.986
3330.0,12.775,3741660.0,-90.607
4000.0,12.909,3081220.0,-89.206
4800.0,12.876,2575080.0,-89.265
5000.0,12.868,2473160.0,-89.288
6000.0,12.937,2049990.0,-89.435
6400.0,12.915,1925210.0,-89.425
6660.0,12.903,1851830.0,-89.42
8000.0,12.849,1548170.0,-89.411
9600.0,12.831,1292160.0,-89.767
10000.0,12.829,1240530.0,-89.853
12000.0,12.791,1036790.0,-89.595
12500.0,12.801,994546.0,-89.606
15000.0,12.837,826444.0,-89.667
16000.0,12.829,775293.0,-89.564
16600.0,12.824,747533.0,-89.506
20000.0,12.811,621030.0,-89.156
24000.0,12.767,519353.0,-89.408
25000.0,12.759,498880.0,-89.476
30000.0,12.81,414092.0,-89.371
32000.0,12.784,389033.0,-89.613
33300.0,12.772,374170.0,-89.787
40000.0,12.804,310724.0,-90.726
48000.0,12.754,259940.0,-89.78
50000.0,12.756,249506.0,-89.568
60000.0,12.706,208746.0,-89.381
64000.0,12.699,195807.0,-89.363
66600.0,12.694,188233.0,-89.353
80000.0,12.674,156948.0,-89.309
96000.0,12.663,130904.0,-89.332
100000.0,12.661,125688.0,-89.329
120000.0,12.643,104891.0,-89.323
125000.0,12.644,100687.0,-89.311
150000.0,12.647,83887.4,-89.273
160000.0,12.63,78746.8,-89.255
166000.0,12.622,75952.1,-89.244
200000.0,12.58,63247.5,-89.188
240000.0,12.564,52772.7,-89.173
250000.0,12.561,50674.4,-89.169
300000.0,12.536,42311.8,-89.151
320000.0,12.538,39661.6,-89.161
333000.0,12.539,38110.9,-89.165
400000.0,12.543,31717.5,-89.195
480000.0,12.525,26468.3,-89.098
500000.0,12.522,25416.2,-89.073
600000.0,12.509,21202.0,-89.073
640000.0,12.511,19872.5,-89.074
666000.0,12.513,19094.6,-89.069
800000.0,12.524,15882.0,-89.064
960000.0,12.542,13215.7,-89.015
1000000.0,12.83,12402.7,-89.02
