Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.423,9678600.0,-90.151
1200.0,15.604,8434700.0,-83.576
1250.0,15.43,8210440.0,-83.811
1500.0,14.639,7244250.0,-85.838
1600.0,14.913,6666690.0,-87.994
1660.0,15.118,6334610.0,-88.886
2000.0,16.312,4878490.0,-90.514
2400.0,16.32,4058140.0,-89.55
2500.0,16.355,3891190.0,-89.371
3000.0,16.207,3272160.0,-91.234
3200.0,16.189,3072360.0,-90.739
3330.0,16.191,2952130.0,-90.424
4000.0,16.323,2437530.0,-89.305
4800.0,16.286,2035510.0,-89.364
5000.0,16.281,1955130.0,-89.371
6000.0,16.348,1622480.0,-89.477
6400.0,16.324,1523250.0,-89.472
6660.0,16.312,1465000.0,-89.469
8000.0,16.255,1223740.0,-89.454
9600.0,16.236,1021250.0,-89.723
10000.0,16.233,980466.0,-89.794
12000.0,16.192,819089.0,-89.579
12500.0,16.201,785896.0,-89.587
15000.0,16.234,653565.0,-89.628
16000.0,16.224,613075.0,-89.546
16600.0,16.219,591108.0,-89.495
20000.0,16.202,491104.0,-89.21
24000.0,16.154,410493.0,-89.4
25000.0,16.145,394295.0,-89.453
30000.0,16.191,327636.0,-89.362
32000.0,16.163,307713.0,-89.55
33300.0,16.151,295920.0,-89.685
40000.0,16.177,245965.0,-90.421
48000.0,16.122,205656.0,-89.665
50000.0,16.123,197423.0,-89.495
60000.0,16.066,165097.0,-89.34
64000.0,16.057,154859.0,-89.323
66600.0,16.052,148867.0,-89.314
80000.0,16.025,124134.0,-89.272
96000.0,16.007,103561.0,-89.285
100000.0,16.005,99438.8,-89.282
120000.0,15.98,82991.7,-89.275
125000.0,15.98,79674.0,-89.264
150000.0,15.976,66411.2,-89.229
160000.0,15.958,62331.5,-89.215
166000.0,15.947,60115.4,-89.205
200000.0,15.899,50048.0,-89.158
240000.0,15.879,41759.7,-89.143
250000.0,15.874,40101.9,-89.139
300000.0,15.842,33483.8,-89.12
320000.0,15.843,31391.3,-89.129
333000.0,15.842,30166.0,-89.134
400000.0,15.842,25113.7,-89.156
480000.0,15.821,20955.6,-89.075
500000.0,15.817,20122.4,-89.055
600000.0,15.802,16784.4,-89.052
640000.0,15.805,15732.2,-89.05
666000.0,15.807,15116.3,-89.049
800000.0,15.82,12573.7,-89.04
960000.0,15.844,10462.6,-88.996
1000000.0,16.137,9861.44,-88.991
