Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,14.273,11156900.0,-90.238
1200.0,13.441,9778440.0,-82.659
1250.0,13.254,9529170.0,-82.776
1500.0,12.446,8505050.0,-85.094
1600.0,12.743,7799260.0,-87.628
1660.0,12.947,7398990.0,-88.727
2000.0,14.135,5631570.0,-90.606
2400.0,14.167,4687730.0,-89.455
2500.0,14.184,4487820.0,-89.259
3000.0,14.034,3779440.0,-91.423
3200.0,14.011,3548740.0,-90.825
3330.0,14.014,3409720.0,-90.476
4000.0,14.148,2811790.0,-89.192
4800.0,14.112,2349150.0,-89.246
5000.0,14.105,2256440.0,-89.269
6000.0,14.171,1871680.0,-89.394
6400.0,14.149,1757360.0,-89.389
6660.0,14.135,1690450.0,-89.385
8000.0,14.08,1413040.0,-89.373
9600.0,14.056,1179260.0,-89.686
10000.0,14.056,1132210.0,-89.773
12000.0,14.016,946149.0,-89.528
12500.0,14.024,907798.0,-89.541
15000.0,14.058,754678.0,-89.593
16000.0,14.048,707962.0,-89.498
16600.0,14.043,682641.0,-89.442
20000.0,14.027,567218.0,-89.121
24000.0,13.981,474291.0,-89.345
25000.0,13.972,455610.0,-89.409
30000.0,14.019,378396.0,-89.308
32000.0,13.991,355465.0,-89.529
33300.0,13.979,341876.0,-89.685
40000.0,14.007,284055.0,-90.54
48000.0,13.955,237606.0,-89.673
50000.0,13.955,228082.0,-89.476
60000.0,13.9,190816.0,-89.303
64000.0,13.891,178993.0,-89.285
66600.0,13.887,172073.0,-89.275
80000.0,13.863,143494.0,-89.229
96000.0,13.847,119713.0,-89.248
100000.0,13.845,114946.0,-89.246
120000.0,13.822,95944.6,-89.237
125000.0,13.822,92106.5,-89.227
150000.0,13.82,76765.2,-89.189
160000.0,13.803,72059.8,-89.171
166000.0,13.793,69502.0,-89.162
200000.0,13.747,57880.3,-89.11
240000.0,13.727,48301.1,-89.095
250000.0,13.723,46383.3,-89.091
300000.0,13.694,38734.7,-89.073
320000.0,13.694,36314.0,-89.082
333000.0,13.694,34895.3,-89.087
400000.0,13.694,29050.5,-89.117
480000.0,13.673,24245.8,-89.027
500000.0,13.669,23282.7,-89.004
600000.0,13.653,19425.0,-89.003
640000.0,13.655,18208.4,-89.005
666000.0,13.656,17496.1,-89.002
800000.0,13.665,14555.5,-88.997
960000.0,13.682,12114.7,-88.953
1000000.0,13.968,11391.9,-88.961
