Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.551,10242600.0,-90.04
1200.0,14.71,8936540.0,-83.05
1250.0,14.529,8703190.0,-83.209
1500.0,13.705,7726630.0,-85.448
1600.0,14.004,7093180.0,-87.659
1660.0,14.226,6742500.0,-88.601
2000.0,15.39,5169270.0,-90.399
2400.0,15.424,4299600.0,-89.406
2500.0,15.436,4123200.0,-89.176
3000.0,15.283,3470840.0,-91.155
3200.0,15.26,3258670.0,-90.619
3330.0,15.262,3131400.0,-90.295
4000.0,15.392,2584830.0,-89.111
4800.0,15.351,2159240.0,-89.168
5000.0,15.343,2074430.0,-89.192
6000.0,15.406,1721810.0,-89.313
6400.0,15.381,1616590.0,-89.304
6660.0,15.366,1554920.0,-89.3
8000.0,15.308,1299460.0,-89.29
9600.0,15.283,1084800.0,-89.588
10000.0,15.28,1041550.0,-89.659
12000.0,15.234,870447.0,-89.434
12500.0,15.243,835244.0,-89.448
15000.0,15.273,694674.0,-89.495
16000.0,15.262,651735.0,-89.408
16600.0,15.256,628428.0,-89.357
20000.0,15.236,522273.0,-89.061
24000.0,15.185,436696.0,-89.266
25000.0,15.176,419469.0,-89.323
30000.0,15.219,348548.0,-89.232
32000.0,15.19,327415.0,-89.434
33300.0,15.178,314890.0,-89.58
40000.0,15.201,261737.0,-90.363
48000.0,15.144,218933.0,-89.566
50000.0,15.145,210166.0,-89.385
60000.0,15.086,175812.0,-89.221
64000.0,15.076,164938.0,-89.206
66600.0,15.07,158562.0,-89.195
80000.0,15.043,132244.0,-89.153
96000.0,15.022,110352.0,-89.169
100000.0,15.019,105958.0,-89.166
120000.0,14.992,88455.4,-89.157
125000.0,14.992,84920.3,-89.148
150000.0,14.986,70795.1,-89.112
160000.0,14.967,66454.4,-89.094
166000.0,14.957,64096.1,-89.085
200000.0,14.906,53379.3,-89.035
240000.0,14.883,44552.2,-89.02
250000.0,14.877,42785.8,-89.016
300000.0,14.844,35736.2,-88.997
320000.0,14.843,33505.5,-89.005
333000.0,14.843,32198.4,-89.008
400000.0,14.839,26810.8,-89.035
480000.0,14.815,22378.7,-88.95
500000.0,14.81,21490.1,-88.928
600000.0,14.792,17931.0,-88.926
640000.0,14.793,16808.5,-88.926
666000.0,14.794,16151.3,-88.925
800000.0,14.803,13438.1,-88.917
960000.0,14.82,11185.0,-88.874
1000000.0,15.103,10536.6,-88.879
