Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,16.364,9713280.0,-90.022
1200.0,15.543,8466890.0,-83.437
1250.0,15.351,8240090.0,-83.592
1500.0,14.527,7287130.0,-85.709
1600.0,14.842,6700840.0,-87.796
1660.0,15.031,6366500.0,-88.778
2000.0,16.221,4904780.0,-90.397
2400.0,16.239,4084440.0,-89.429
2500.0,16.269,3912780.0,-89.222
3000.0,16.112,3292130.0,-91.083
3200.0,16.09,3090260.0,-90.597
3330.0,16.092,2969720.0,-90.288
4000.0,16.223,2452400.0,-89.16
4800.0,16.184,2048840.0,-89.221
5000.0,16.174,1967750.0,-89.24
6000.0,16.236,1633690.0,-89.353
6400.0,16.212,1533750.0,-89.345
6660.0,16.199,1475120.0,-89.345
8000.0,16.137,1232660.0,-89.338
9600.0,16.114,1028850.0,-89.614
10000.0,16.111,987791.0,-89.681
12000.0,16.067,825413.0,-89.469
12500.0,16.075,791991.0,-89.478
15000.0,16.105,658770.0,-89.522
16000.0,16.095,617989.0,-89.444
16600.0,16.088,595904.0,-89.393
20000.0,16.069,495152.0,-89.11
24000.0,16.017,413952.0,-89.303
25000.0,16.008,397647.0,-89.36
30000.0,16.051,330454.0,-89.272
32000.0,16.022,310390.0,-89.463
33300.0,16.01,298509.0,-89.6
40000.0,16.034,248166.0,-90.343
48000.0,15.977,207529.0,-89.587
50000.0,15.977,199212.0,-89.415
60000.0,15.918,166617.0,-89.26
64000.0,15.909,156299.0,-89.243
66600.0,15.903,150252.0,-89.234
80000.0,15.874,125308.0,-89.193
96000.0,15.855,104553.0,-89.207
100000.0,15.851,100394.0,-89.204
120000.0,15.825,83802.1,-89.196
125000.0,15.824,80455.1,-89.186
150000.0,15.818,67069.9,-89.151
160000.0,15.799,62954.6,-89.134
166000.0,15.788,60719.5,-89.126
200000.0,15.738,50557.8,-89.078
240000.0,15.715,42193.1,-89.061
250000.0,15.71,40518.6,-89.058
300000.0,15.676,33837.6,-89.039
320000.0,15.676,31723.8,-89.046
333000.0,15.675,30486.8,-89.052
400000.0,15.672,25385.2,-89.073
480000.0,15.648,21185.6,-88.991
500000.0,15.644,20343.9,-88.971
600000.0,15.627,16971.7,-88.968
640000.0,15.629,15908.8,-88.966
666000.0,15.63,15286.5,-88.965
800000.0,15.641,12717.3,-88.956
960000.0,15.662,10583.5,-88.914
1000000.0,15.945,9979.2,-88.916
