Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.624,11681200.0,-90.272
1200.0,12.805,10268000.0,-82.321
1250.0,12.609,10006500.0,-82.461
1500.0,11.795,8959430.0,-84.958
1600.0,12.105,8210720.0,-87.558
1660.0,12.313,7786110.0,-88.74
2000.0,13.496,5897900.0,-90.687
2400.0,13.519,4907650.0,-89.515
2500.0,13.55,4698500.0,-89.284
3000.0,13.398,3957350.0,-91.535
3200.0,13.38,3716590.0,-90.923
3330.0,13.383,3571330.0,-90.558
4000.0,13.519,2942370.0,-89.21
4800.0,13.483,2458180.0,-89.275
5000.0,13.478,2361700.0,-89.293
6000.0,13.546,1958210.0,-89.434
6400.0,13.523,1838820.0,-89.424
6660.0,13.51,1768680.0,-89.421
8000.0,13.455,1478440.0,-89.405
9600.0,13.435,1233830.0,-89.749
10000.0,13.434,1184690.0,-89.826
12000.0,13.396,989949.0,-89.576
12500.0,13.405,949740.0,-89.587
15000.0,13.441,789359.0,-89.642
16000.0,13.432,740497.0,-89.544
16600.0,13.428,713972.0,-89.487
20000.0,13.413,593204.0,-89.15
24000.0,13.368,496020.0,-89.384
25000.0,13.36,476486.0,-89.453
30000.0,13.409,395614.0,-89.35
32000.0,13.382,371662.0,-89.581
33300.0,13.371,357450.0,-89.746
40000.0,13.4,296898.0,-90.639
48000.0,13.35,248370.0,-89.738
50000.0,13.351,238406.0,-89.532
60000.0,13.299,199445.0,-89.351
64000.0,13.291,187093.0,-89.332
66600.0,13.286,179853.0,-89.323
80000.0,13.265,149968.0,-89.278
96000.0,13.251,125101.0,-89.3
100000.0,13.249,120117.0,-89.298
120000.0,13.229,100248.0,-89.291
125000.0,13.23,96232.6,-89.281
150000.0,13.231,80187.8,-89.242
160000.0,13.214,75272.7,-89.226
166000.0,13.205,72602.6,-89.215
200000.0,13.161,60457.7,-89.162
240000.0,13.144,50447.0,-89.147
250000.0,13.141,48442.4,-89.143
300000.0,13.114,40450.1,-89.125
320000.0,13.115,37919.3,-89.135
333000.0,13.116,36437.1,-89.139
400000.0,13.118,30328.4,-89.17
480000.0,13.099,25309.5,-89.076
500000.0,13.096,24303.8,-89.052
600000.0,13.082,20274.5,-89.052
640000.0,13.084,19003.8,-89.054
666000.0,13.086,18259.7,-89.05
800000.0,13.097,15188.3,-89.046
960000.0,13.116,12638.4,-89.0
1000000.0,13.411,11865.6,-89.005
