Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,13.834,11500600.0,-90.305
1200.0,13.014,10110700.0,-82.453
1250.0,12.821,9849590.0,-82.609
1500.0,12.013,8808880.0,-85.083
1600.0,12.315,8071370.0,-87.612
1660.0,12.524,7654750.0,-88.753
2000.0,13.706,5807030.0,-90.702
2400.0,13.729,4830440.0,-89.495
2500.0,13.76,4626090.0,-89.31
3000.0,13.61,3895940.0,-91.522
3200.0,13.591,3658580.0,-90.925
3330.0,13.594,3515320.0,-90.564
4000.0,13.732,2897560.0,-89.237
4800.0,13.7,2420520.0,-89.298
5000.0,13.69,2324930.0,-89.319
6000.0,13.758,1927980.0,-89.463
6400.0,13.736,1810270.0,-89.451
6660.0,13.723,1741180.0,-89.447
8000.0,13.671,1455370.0,-89.439
9600.0,13.652,1214540.0,-89.761
10000.0,13.649,1166030.0,-89.849
12000.0,13.612,974359.0,-89.599
12500.0,13.621,934756.0,-89.611
15000.0,13.657,776891.0,-89.665
16000.0,13.649,728785.0,-89.57
16600.0,13.644,702700.0,-89.511
20000.0,13.63,583782.0,-89.18
24000.0,13.586,488115.0,-89.41
25000.0,13.577,468876.0,-89.477
30000.0,13.627,389296.0,-89.376
32000.0,13.6,365699.0,-89.604
33300.0,13.589,351718.0,-89.765
40000.0,13.619,292146.0,-90.641
48000.0,13.569,244361.0,-89.754
50000.0,13.57,234559.0,-89.552
60000.0,13.518,196212.0,-89.373
64000.0,13.51,184055.0,-89.355
66600.0,13.506,176930.0,-89.345
80000.0,13.485,147523.0,-89.3
96000.0,13.471,123056.0,-89.32
100000.0,13.47,118150.0,-89.318
120000.0,13.45,98604.2,-89.31
125000.0,13.45,94653.5,-89.299
150000.0,13.451,78873.5,-89.26
160000.0,13.435,74033.7,-89.242
166000.0,13.426,71407.1,-89.233
200000.0,13.382,59459.0,-89.18
240000.0,13.365,49612.0,-89.162
250000.0,13.362,47639.8,-89.159
300000.0,13.335,39778.7,-89.139
320000.0,13.336,37289.4,-89.15
333000.0,13.337,35831.1,-89.153
400000.0,13.34,29824.0,-89.183
480000.0,13.321,24887.4,-89.089
500000.0,13.318,23898.3,-89.065
600000.0,13.304,19935.2,-89.063
640000.0,13.307,18685.7,-89.064
666000.0,13.309,17953.9,-89.06
800000.0,13.32,14933.4,-89.054
960000.0,13.34,12426.2,-89.007
1000000.0,13.636,11670.4,-89.011
