Frequency (Hz),Capacitance (F),Impedance (O),Phase Angle (D)
1000.0,15.298,10408800.0,-90.261
1200.0,14.473,9118560.0,-83.298
1250.0,14.279,8857290.0,-83.36
1500.0,13.448,7879990.0,-85.499
1600.0,13.766,7218890.0,-87.868
1660.0,13.967,6860620.0,-88.789
2000.0,15.157,5246470.0,-90.601
2400.0,15.185,4367570.0,-89.516
2500.0,15.215,4182780.0,-89.341
3000.0,15.066,3520850.0,-91.345
3200.0,15.047,3305190.0,-90.8
3330.0,15.05,3175780.0,-90.472
4000.0,15.184,2619810.0,-89.26
4800.0,15.151,2188230.0,-89.319
5000.0,15.141,2102170.0,-89.347
6000.0,15.209,1743990.0,-89.456
6400.0,15.187,1637380.0,-89.452
6660.0,15.173,1574900.0,-89.446
8000.0,15.12,1315930.0,-89.436
9600.0,15.099,1098170.0,-89.72
10000.0,15.096,1054230.0,-89.798
12000.0,15.055,880847.0,-89.567
12500.0,15.065,845146.0,-89.576
15000.0,15.099,702713.0,-89.618
16000.0,15.089,659200.0,-89.531
16600.0,15.084,635581.0,-89.478
20000.0,15.068,528076.0,-89.172
24000.0,15.02,441471.0,-89.378
25000.0,15.011,424076.0,-89.435
30000.0,15.057,352290.0,-89.337
32000.0,15.029,330907.0,-89.541
33300.0,15.018,318244.0,-89.687
40000.0,15.044,264453.0,-90.477
48000.0,14.991,221177.0,-89.668
50000.0,14.992,212313.0,-89.485
60000.0,14.936,177585.0,-89.319
64000.0,14.927,166594.0,-89.3
66600.0,14.922,160137.0,-89.291
80000.0,14.897,133538.0,-89.247
96000.0,14.879,111410.0,-89.262
100000.0,14.877,106975.0,-89.259
120000.0,14.853,89287.0,-89.254
125000.0,14.853,85715.1,-89.242
150000.0,14.849,71444.4,-89.206
160000.0,14.832,67055.7,-89.19
166000.0,14.822,64677.6,-89.18
200000.0,14.775,53853.9,-89.131
240000.0,14.755,44939.2,-89.116
250000.0,14.75,43154.9,-89.112
300000.0,14.72,36036.3,-89.096
320000.0,14.72,33783.6,-89.103
333000.0,14.72,32465.5,-89.107
400000.0,14.72,27027.5,-89.135
480000.0,14.698,22555.5,-89.049
500000.0,14.694,21659.0,-89.027
600000.0,14.679,18068.1,-89.026
640000.0,14.681,16936.1,-89.026
666000.0,14.682,16273.3,-89.024
800000.0,14.694,13537.2,-89.017
960000.0,14.713,11265.8,-88.974
1000000.0,15.005,10604.8,-88.969
